Code Departamento,distanciaRio,hayRioCercano,tipoDeSuelo,estacion,temperature_2m,total_evaporation_sum,volumetric_soil_water_layer_1,precipitation_1,precipitation_2,precipitation_3,precipitation_4,precipitation_5,precipitation_6,precipitation_7,seInunda
22014,18.89,False,Rio,otoño,22.931255594889365,2.7885856106877003,0.4497216542561849,0.0,32.0,38.7,0.0,2.7,0.0,0.0,1
06105,42.03,False,Molisoles,otoño,12.438587443033896,1.263815909624,0.4236342112223307,0.0,7.6,14.1,0.0,0.2,0.1,2.1,1
06049,7.78,False,Molisoles,otoño,10.825957234700525,0.8077472448348999,0.4058729807535807,0.0,1.3,13.0,0.0,0.2,0.0,0.4,1
82091,37.56,False,Complejo indiferenci,otoño,18.294218953450525,3.1537469476460998,0.4343624114990234,0.2,5.9,2.2,0.0,0.0,0.0,0.0,1
82091,37.56,False,Complejo indiferenci,otoño,18.294218953450525,3.1537469476460998,0.4343624114990234,0.2,5.9,2.2,0.0,0.0,0.0,0.0,1
82091,37.56,False,Complejo indiferenci,otoño,18.294218953450525,3.1537469476460998,0.4343624114990234,0.2,5.9,2.2,0.0,0.0,0.0,0.0,1
82091,37.56,False,Complejo indiferenci,otoño,18.294218953450525,3.1537469476460998,0.4343624114990234,0.2,5.9,2.2,0.0,0.0,0.0,0.0,1
82091,37.56,False,Complejo indiferenci,otoño,18.294218953450525,3.1537469476460998,0.4343624114990234,0.2,5.9,2.2,0.0,0.0,0.0,0.0,1
82091,37.56,False,Complejo indiferenci,otoño,18.294218953450525,3.1537469476460998,0.4343624114990234,0.2,5.9,2.2,0.0,0.0,0.0,0.0,1
82070,19.32,False,Molisoles,otoño,16.273222859700525,2.8673019260168,0.3928769429524739,0.0,2.9,13.5,0.0,0.0,0.0,0.0,1
82049,17.99,False,Alfisoles,otoño,19.319853719075525,2.1168515086174,0.396572748819987,0.0,0.3,15.4,0.2,0.1,0.4,0.0,1
62063,71.35,False,Complejo indiferenci,verano,23.251093800862634,3.0865725129842,0.2919152577718099,0.0,0.0,0.0,0.2,12.0,0.0,0.0,1
06609,72.84,False,Molisoles,verano,23.257278696696005,3.5303477197885003,0.4643103281656901,0.0,19.8,17.1,31.9,23.7,0.0,0.0,1
06357,17.47,False,Molisoles,verano,25.999335225423238,2.9389718547463,0.2895647684733073,0.0,1.9,26.2,48.8,0.2,0.0,11.9,1
90035,25.54,False,Molisoles,verano,21.60000127156576,3.2018283382058,0.4237918853759765,20.3,13.8,29.5,20.5,29.9,0.0,0.4,1
10070,5.97,False,Roca,verano,21.20213343302413,1.8868008628486999,0.4255472819010417,108.1,14.9,13.7,23.5,7.0,0.0,0.0,1
10049,14.38,False,Roca,verano,15.816716766357445,2.4106772616504997,0.398525873819987,2.1,1.8,8.0,4.2,7.5,8.9,1.8,1
86063,55.46,False,Molisoles,verano,22.19432093302413,1.9201189279556,0.3648433685302734,83.8,18.1,3.2,23.9,16.0,0.1,0.5,1
10112,20.17,False,Roca,verano,21.32509892781576,1.901744864881,0.3285751342773437,26.8,13.3,4.4,15.8,3.9,1.5,0.0,1
14112,67.01,False,Molisoles,verano,18.939275360107445,2.5000236928462,0.3229764302571614,22.9,0.2,0.8,57.3,11.6,0.4,2.2,1
14112,67.01,False,Molisoles,verano,18.939275360107445,2.5000236928462,0.3229764302571614,22.9,0.2,0.8,57.3,11.6,0.4,2.2,1
38070,20.94,False,Entisoles,verano,23.796280797322595,3.9644762873648998,0.4614874521891276,1.2,9.0,25.0,0.6,15.0,27.3,4.1,1
38035,14.96,False,Roca,verano,25.007055536905966,4.0212385356426,0.4222742716471354,0.5,8.2,6.5,2.7,17.1,16.5,10.8,1
14014,24.04,False,Miscelaneas,verano,22.080053583780966,1.7108898609876,0.3782641092936198,12.8,2.0,0.0,1.0,11.9,0.8,0.2,1
66007,44.37,False,Molisoles,verano,25.757299677530966,5.3316894918680005,0.393771489461263,3.1,11.4,1.3,1.1,11.0,8.4,5.2,1
82133,9.46,False,Lagunas,verano,24.674536005655966,5.0723478198051,0.3835188547770182,0.0,7.3,0.0,0.0,0.1,0.0,0.0,1
82091,37.56,False,Complejo indiferenci,verano,24.606827672322595,3.4703351557254,0.4203109741210937,32.4,13.3,0.0,0.0,0.1,0.0,0.0,1
82007,30.84,False,Molisoles,verano,21.854467646280966,1.4917533844709,0.3936882019042969,15.1,1.5,1.4,0.1,0.0,0.0,0.0,1
82077,10.52,False,Molisoles,verano,25.093399937947595,3.5746209323405997,0.4010626475016276,35.1,28.4,0.0,0.0,0.1,0.0,0.0,1
14182,19.27,False,Molisoles,verano,22.49688301086428,2.7574710547923997,0.3836371103922526,61.1,0.1,0.4,2.5,0.4,0.0,0.4,1
14147,17.55,False,Roca,verano,21.87627754211428,1.568604260683,0.3761609395345052,16.1,2.6,0.3,0.3,11.8,1.2,0.0,1
14140,12.54,False,Alfisoles,verano,23.341772333780966,2.6600509881973,0.3826478322347005,52.7,0.8,0.0,0.0,0.6,0.0,0.0,1
14140,12.54,False,Alfisoles,verano,23.341772333780966,2.6600509881973,0.3826478322347005,52.7,0.8,0.0,0.0,0.6,0.0,0.0,1
14140,12.54,False,Alfisoles,verano,23.341772333780966,2.6600509881973,0.3826478322347005,52.7,0.8,0.0,0.0,0.6,0.0,0.0,1
14140,12.54,False,Alfisoles,verano,23.341772333780966,2.6600509881973,0.3826478322347005,52.7,0.8,0.0,0.0,0.6,0.0,0.0,1
14140,12.54,False,Alfisoles,verano,23.341772333780966,2.6600509881973,0.3826478322347005,52.7,0.8,0.0,0.0,0.6,0.0,0.0,1
14112,67.01,False,Molisoles,verano,22.618302281697595,2.4237725883722003,0.2722345987955729,54.4,17.5,0.0,0.0,2.2,2.3,0.0,1
14063,15.81,False,Molisoles,verano,21.675431187947595,1.9021090120077,0.4460182189941406,55.2,0.9,0.6,0.0,0.1,0.0,0.2,1
14063,15.81,False,Molisoles,verano,21.675431187947595,1.9021090120077,0.4460182189941406,55.2,0.9,0.6,0.0,0.1,0.0,0.2,1
14028,35.72,False,Salinas,verano,22.21123847961428,1.8314123153686002,0.4038893381754557,67.7,9.1,1.0,2.5,6.6,0.3,0.0,1
14028,35.72,False,Salinas,verano,22.21123847961428,1.8314123153686002,0.4038893381754557,67.7,9.1,1.0,2.5,6.6,0.3,0.0,1
14028,35.72,False,Salinas,verano,22.21123847961428,1.8314123153686002,0.4038893381754557,67.7,9.1,1.0,2.5,6.6,0.3,0.0,1
14028,35.72,False,Salinas,verano,22.21123847961428,1.8314123153686002,0.4038893381754557,67.7,9.1,1.0,2.5,6.6,0.3,0.0,1
14021,20.69,False,Miscelaneas,verano,22.352677281697595,1.7825383692979,0.3667341868082682,18.1,0.2,0.0,0.0,3.2,0.0,0.0,1
14021,20.69,False,Miscelaneas,verano,22.352677281697595,1.7825383692979,0.3667341868082682,18.1,0.2,0.0,0.0,3.2,0.0,0.0,1
14014,24.04,False,Miscelaneas,verano,22.080053583780966,1.7108898609876,0.3782641092936198,12.8,2.0,0.0,1.0,11.9,0.8,0.2,1
14007,19.43,False,Roca,verano,20.52080879211428,1.9391234964132,0.373992919921875,29.3,3.2,0.0,3.9,12.3,1.2,2.7,1
82091,37.56,False,Complejo indiferenci,verano,25.630419667561853,3.1149461865425003,0.4401480356852214,21.8,50.3,14.3,0.0,0.0,0.0,0.0,1
14063,15.81,False,Molisoles,verano,22.510383860270224,2.2319750860333,0.4593518575032552,30.3,25.7,22.4,0.0,0.0,0.0,0.0,1
14056,4.84,True,Molisoles,verano,21.000129954020224,1.8341634422539999,0.4197699228922526,45.4,23.1,25.8,0.0,0.0,0.0,0.0,1
14014,24.04,False,Miscelaneas,verano,21.524544016520224,2.0167231559753,0.4202728271484375,33.2,24.0,6.6,0.0,0.0,0.0,0.1,1
02008,7.49,False,Miscelaneas,verano,22.714159901936853,1.9056657329201,0.2812913258870442,3.7,7.5,74.9,0.4,0.0,0.0,0.0,1
02008,7.49,False,Miscelaneas,verano,22.714159901936853,1.9056657329201,0.2812913258870442,3.7,7.5,74.9,0.4,0.0,0.0,0.0,1
02004,2.09,True,Miscelaneas,verano,22.852424875895224,2.1492354571819003,0.2526766459147135,3.7,7.5,74.9,0.4,0.0,0.0,0.0,1
02015,2.81,True,Miscelaneas,verano,22.698128000895224,2.25371401757,0.2965265909830729,3.3,7.8,75.0,2.1,0.1,0.0,0.0,1
02011,3.14,True,Miscelaneas,verano,22.698128000895224,2.25371401757,0.2965265909830729,3.3,7.8,75.0,2.1,0.1,0.0,0.0,1
02013,3.99,True,Miscelaneas,verano,22.852424875895224,2.1492354571819003,0.2526766459147135,3.3,7.8,75.0,2.1,0.1,0.0,0.0,1
02015,2.81,True,Miscelaneas,verano,22.698128000895224,2.25371401757,0.2965265909830729,3.3,7.8,75.0,2.1,0.1,0.0,0.0,1
02005,3.75,True,Miscelaneas,verano,22.852424875895224,2.1492354571819003,0.2526766459147135,3.3,7.8,75.0,2.1,0.1,0.0,0.0,1
02004,2.09,True,Miscelaneas,verano,22.852424875895224,2.1492354571819003,0.2526766459147135,3.7,7.5,74.9,0.4,0.0,0.0,0.0,1
02013,3.99,True,Miscelaneas,verano,22.852424875895224,2.1492354571819003,0.2526766459147135,3.3,7.8,75.0,2.1,0.1,0.0,0.0,1
02001,1.05,True,Miscelaneas,verano,22.852424875895224,2.1492354571819003,0.2526766459147135,3.7,7.5,74.9,0.4,0.0,0.0,0.0,1
06805,1.44,True,Rio,verano,22.607795969645224,2.7232635766267,0.3626143137613932,2.4,12.0,61.1,1.6,0.0,0.0,0.0,1
06749,5.62,False,Rio,verano,22.545702870686853,2.6847841218113,0.4464346567789714,2.4,12.0,61.1,1.6,0.0,0.0,0.0,1
06568,15.92,False,Miscelaneas,verano,22.629036204020224,2.2180629894137,0.3642927805582682,4.8,9.3,80.2,0.2,0.0,0.0,0.0,1
06539,18.44,False,Complejo indiferenci,verano,22.564745839436853,2.2221840918064,0.3902136484781901,4.8,9.3,80.2,0.2,0.0,0.0,0.0,1
06490,5.53,False,Miscelaneas,verano,22.82418594360354,1.8896935507655002,0.2684879302978515,3.7,7.5,74.9,0.4,0.0,0.0,0.0,1
06434,4.6,True,Miscelaneas,verano,22.82418594360354,1.8896935507655002,0.2684879302978515,3.7,7.5,74.9,0.4,0.0,0.0,0.0,1
06441,23.31,False,Complejo indiferenci,verano,22.59713516235354,2.4955263361333997,0.3597323099772135,1.2,4.8,66.5,1.7,0.2,0.0,0.0,1
06427,4.98,True,Molisoles,verano,22.714159901936853,1.9056657329201,0.2812913258870442,3.7,7.5,74.9,0.4,0.0,0.0,0.0,1
06638,10.41,False,Molisoles,verano,22.37838516235354,2.4165781214832998,0.4094003041585286,7.6,8.8,66.6,0.0,0.0,0.0,0.0,1
06364,20.0,False,Complejo indiferenci,verano,22.233447011311853,2.0720027387142,0.4049847920735677,7.1,8.9,78.9,0.0,0.0,0.0,0.0,1
06357,17.47,False,Molisoles,verano,20.85470352172854,1.7615174874663,0.3758246103922526,0.0,0.0,9.7,27.1,0.0,0.0,0.0,1
06274,1.42,True,Complejo indiferenci,verano,22.809211985270224,2.5938432663679003,0.3653577168782552,3.8,6.3,74.4,2.8,0.0,0.0,0.0,1
06260,6.94,False,Miscelaneas,verano,22.491259511311853,2.2321538999676003,0.3912798563639323,3.4,7.6,76.1,1.4,0.2,0.0,0.0,1
06091,14.45,False,Miscelaneas,verano,22.972786204020224,2.2509368136525,0.3348617553710937,1.2,4.8,66.5,1.7,0.2,0.0,0.0,1
06056,48.75,False,Molisoles,verano,23.04928359985354,2.2781891748309,0.2895526885986328,0.0,0.0,11.8,42.3,0.4,0.1,16.2,1
06028,1.13,True,Miscelaneas,verano,22.679003651936853,2.2764280438423,0.3578713734944661,3.7,7.5,74.9,0.4,0.0,0.0,0.0,1
82133,9.46,False,Lagunas,verano,26.339892323811853,3.5132821649312,0.3973128000895182,13.9,27.0,33.8,12.3,0.0,0.0,0.0,1
82126,53.42,False,Molisoles,verano,23.40328750610354,2.357454970479,0.4605159759521484,20.0,40.5,53.6,0.0,0.0,0.0,0.0,1
82112,3.0,True,Molisoles,verano,25.631640370686853,3.2818038016557,0.4147141774495442,5.9,51.4,57.2,1.1,0.0,0.0,0.0,1
82098,17.29,False,Complejo indiferenci,verano,26.818245188395224,3.7346091121435,0.4156907399495442,13.8,20.2,26.0,19.0,0.0,0.0,0.0,1
82091,37.56,False,Complejo indiferenci,verano,25.630419667561853,3.1149461865425003,0.4401480356852214,21.8,50.3,14.3,0.0,0.0,0.0,0.0,1
82070,19.32,False,Molisoles,verano,24.23165664672854,2.6340316981077,0.409039815266927,12.5,51.6,45.9,0.0,0.0,0.0,0.0,1
82056,43.86,False,Molisoles,verano,22.380907948811853,2.1490892395377,0.4478015899658203,30.3,27.3,62.2,0.0,0.0,0.0,0.0,1
82049,17.99,False,Alfisoles,verano,27.439094797770224,4.8597753047943,0.3982480367024739,3.7,13.6,7.8,80.7,0.0,0.0,0.0,1
82042,8.61,False,Molisoles,verano,20.782844797770224,2.1975310519337,0.4137159983317057,53.3,32.1,44.9,0.0,0.0,0.0,0.0,1
82021,43.75,False,Alfisoles,verano,23.979866282145224,2.6427656412124,0.4288673400878906,15.5,37.5,42.4,0.0,0.0,0.0,0.0,1
82014,16.67,False,Alfisoles,verano,21.93551406860354,2.0759459584951,0.448614756266276,27.7,31.5,44.8,0.0,0.0,0.0,0.0,1
82077,10.52,False,Molisoles,verano,26.61788711547854,3.346181474626,0.425909678141276,25.7,72.6,26.2,8.6,0.0,0.0,0.0,1
42021,14.55,False,Entisoles,verano,21.301806386311853,2.5250567123293,0.3547452290852864,2.4,0.8,69.2,1.7,0.0,0.0,20.1,1
14014,24.04,False,Miscelaneas,verano,21.524544016520224,2.0167231559753,0.4202728271484375,33.2,24.0,6.6,0.0,0.0,0.0,0.1,1
02008,7.49,False,Miscelaneas,primavera,19.902773793538415,3.6281635984778,0.315701166788737,0.0,106.8,1.8,0.0,0.0,0.0,0.0,1
02012,3.13,True,Miscelaneas,primavera,19.923362986246843,3.6972966045141,0.3110593159993489,0.0,105.4,2.6,0.0,0.0,0.0,0.0,1
02006,5.9,False,Miscelaneas,primavera,19.750430043538415,3.3363280817866,0.2845916748046875,0.0,105.4,2.6,0.0,0.0,0.0,0.0,1
02004,2.09,True,Miscelaneas,primavera,19.750430043538415,3.3363280817866,0.2845916748046875,0.0,106.8,1.8,0.0,0.0,0.0,0.0,1
02014,2.68,True,Miscelaneas,primavera,19.750430043538415,3.3363280817866,0.2845916748046875,0.0,105.4,2.6,0.0,0.0,0.0,0.0,1
02001,1.05,True,Miscelaneas,primavera,19.750430043538415,3.3363280817866,0.2845916748046875,0.0,106.8,1.8,0.0,0.0,0.0,0.0,1
02005,3.75,True,Miscelaneas,primavera,19.750430043538415,3.3363280817866,0.2845916748046875,0.0,105.4,2.6,0.0,0.0,0.0,0.0,1
06638,10.41,False,Molisoles,primavera,20.849062856038415,3.8572717458009,0.3517093658447265,0.9,117.2,2.2,0.0,0.0,0.0,0.0,1
06371,8.51,False,Miscelaneas,primavera,20.193382517496843,4.0743593126535,0.3698348999023437,0.0,105.4,2.6,0.0,0.0,0.0,0.0,1
06714,17.53,False,Molisoles,invierno,12.788007990519247,0.8171116933226585,0.4154033660888672,4.5,0.4,0.0,0.0,0.0,1.5,0.0,1
06707,28.23,False,Molisoles,invierno,11.594648615519247,0.9735487401485444,0.4467201232910156,13.4,0.6,0.0,0.0,0.0,0.0,0.0,1
06693,10.28,False,Complejo indiferenci,invierno,12.023278172810876,1.135098747909,0.3531824747721354,8.5,1.0,0.0,0.0,0.0,0.0,0.0,1
06686,19.01,False,Molisoles,invierno,12.788007990519247,0.8171116933226585,0.4154033660888672,4.5,0.4,0.0,0.0,0.0,1.5,0.0,1
06630,28.56,False,Molisoles,invierno,12.027754084269247,1.2001944705843,0.4522183736165364,15.2,6.3,0.0,0.0,0.0,0.0,0.0,1
06623,25.11,False,Alfisoles,invierno,12.661054865519247,0.8484898135066032,0.4143288930257161,2.8,0.7,0.0,0.0,0.0,0.0,0.0,1
06469,67.93,False,Lagunas,invierno,11.165286636352562,1.0899733752012,0.3985252380371094,3.2,0.1,0.0,0.0,0.0,0.0,0.0,1
06462,7.44,False,Complejo indiferenci,invierno,12.279625829060876,0.9252745658159256,0.2806351979573567,3.6,0.0,0.0,0.0,0.0,1.3,0.0,1
06413,11.52,False,Lagunas,invierno,12.392662938435876,0.8243471384048462,0.3328285217285156,4.0,0.7,0.0,0.0,0.0,1.2,0.0,1
06392,38.59,False,Molisoles,invierno,11.462812678019247,1.2067733332514,0.3337523142496745,3.6,0.0,0.0,0.0,0.0,0.1,0.0,1
06351,37.98,False,Molisoles,invierno,11.663007990519247,1.0223444551229,0.4117596944173177,2.6,0.4,0.0,0.0,0.0,0.6,0.0,1
06322,66.52,False,Molisoles,invierno,8.073245620727562,0.821365974843502,0.3776009877522786,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1
06301,9.08,False,Complejo indiferenci,invierno,12.315270360310876,1.0013012215494999,0.4536317189534505,13.3,3.4,0.0,0.0,0.0,0.3,0.0,1
06294,2.75,True,Molisoles,invierno,12.251631037394247,0.8451733738183975,0.3260396321614583,3.5,0.2,0.0,0.0,0.0,1.2,0.0,1
06231,97.76,False,Molisoles,invierno,9.374026870727562,0.9042033925652504,0.4531790415445964,10.6,0.1,0.0,0.0,0.0,0.2,0.0,1
06175,35.94,False,Molisoles,invierno,12.443606948852562,0.8000722154974937,0.4031842549641927,4.2,0.7,0.0,0.0,0.0,0.8,0.0,1
06224,10.95,False,Alfisoles,invierno,12.347496922810876,1.0938979685306,0.4457422892252604,8.5,0.8,0.0,0.0,0.0,0.4,0.0,1
06210,29.06,False,Alfisoles,invierno,12.462243016560876,0.8896812796592712,0.4237537384033203,6.7,0.9,0.0,0.0,0.0,1.0,0.0,1
06140,5.72,False,Molisoles,invierno,13.214765803019247,0.9374907240271568,0.4312063852945964,4.7,1.1,0.0,0.0,0.0,1.3,0.0,1
06112,27.83,False,Molisoles,invierno,11.873457209269247,1.0470170527696,0.3559951782226562,9.1,0.7,0.0,0.0,0.0,0.0,0.0,1
06105,42.03,False,Molisoles,invierno,10.460045750935876,0.9731166064739228,0.4403394063313802,10.9,0.1,0.0,0.0,0.0,0.0,0.0,1
06077,17.6,False,Molisoles,invierno,13.461591974894247,0.8589541539549828,0.4272810618082682,2.9,2.0,0.0,0.0,0.0,0.5,0.0,1
06021,23.1,False,Molisoles,invierno,11.873457209269247,1.0470170527696,0.3559951782226562,9.1,0.7,0.0,0.0,0.0,0.0,0.0,1
06854,20.08,False,Molisoles,invierno,11.732018407185876,1.0148677974939,0.3547299702962239,9.1,0.7,0.0,0.0,0.0,0.0,0.0,1
58035,63.38,False,Aridisoles,otoño,11.481984710693382,0.9112395346164704,0.1381587982177734,0.6,1.7,17.6,0.3,0.0,6.7,13.7,1
82133,9.46,False,Lagunas,otoño,21.125417327880882,1.9038431346416,0.3927421569824219,0.2,39.6,0.0,0.0,0.0,0.0,0.0,1
82049,17.99,False,Alfisoles,otoño,21.415781911214196,2.0474540069699003,0.4003645579020182,0.1,58.6,0.0,0.0,0.0,1.7,2.3,1
06805,1.44,True,Rio,otoño,20.06608606974288,1.2476434931159,0.3526420593261719,0.2,4.5,13.9,0.0,19.8,0.0,0.0,1
22098,21.35,False,Alfisoles,otoño,24.246345774332724,2.8862841427326,0.4129479726155599,31.2,13.9,8.2,0.3,0.0,0.0,0.0,1
66133,14.31,False,Molisoles,otoño,23.90667622884115,3.0024237930774,0.3629608154296875,0.0,0.2,6.4,7.3,5.6,4.2,0.4,1
06826,85.75,False,Molisoles,otoño,18.66180318196615,1.0941652581095,0.1440715789794922,0.0,0.0,0.1,32.7,0.2,2.2,0.0,1
06679,57.5,False,Molisoles,otoño,18.63860982259115,0.9159240871667862,0.2334772745768229,0.0,0.0,0.0,17.8,0.5,4.3,2.4,1
06616,91.14,False,Molisoles,otoño,18.72454732259115,1.1549498885869,0.1186377207438151,0.0,0.0,0.3,41.1,0.8,2.7,0.0,1
06609,72.84,False,Molisoles,otoño,18.185647583007835,1.5898561105132,0.411678949991862,0.0,0.0,0.0,12.2,0.1,2.8,3.6,1
06392,38.59,False,Molisoles,otoño,18.400247192382835,1.0261675342917,0.2825304667154948,0.0,0.0,0.0,4.1,1.5,5.5,2.4,1
06154,46.48,False,Molisoles,otoño,18.35784810384115,1.0576993227005,0.3859481811523437,0.0,0.0,0.0,7.9,0.5,3.9,4.6,1
02015,2.81,True,Miscelaneas,verano,23.275496419270837,4.3753013014793,0.2120215098063151,0.0,26.1,25.0,1.7,0.0,0.0,0.0,1
02013,3.99,True,Miscelaneas,verano,23.556502278645837,3.5076569765806,0.1631043752034505,0.0,26.1,25.0,1.7,0.0,0.0,0.0,1
06568,15.92,False,Miscelaneas,verano,23.169458007812523,4.2179618030786,0.2793197631835937,0.0,22.0,22.2,0.0,0.0,0.0,0.0,1
06490,5.53,False,Miscelaneas,verano,23.492781575520837,3.2395701855421,0.1846936543782552,0.0,25.2,26.9,0.2,0.0,0.0,0.0,1
06427,4.98,True,Molisoles,verano,23.365502929687523,3.1694211065769,0.1895453135172526,0.0,25.2,26.9,0.2,0.0,0.0,0.0,1
06638,10.41,False,Molisoles,verano,22.72381998697921,4.7096535563468,0.3091773986816406,0.0,21.2,21.0,0.0,0.2,0.0,0.0,1
66140,30.72,False,Entisoles,verano,21.386054611206077,3.2732188701629,0.4193464914957682,16.4,3.9,32.6,30.9,12.7,30.4,2.3,1
66126,11.39,False,Roca,verano,23.705878829956077,3.1519671902060002,0.4848925272623698,9.8,14.0,27.8,34.7,9.2,6.1,2.8,1
66028,15.04,False,Inceptisoles,verano,17.628242111206077,3.3343471586703997,0.4887612660725911,17.1,7.7,19.0,28.8,22.5,18.1,12.7,1
66021,21.78,False,Roca,verano,15.674791590372763,2.8304150328040003,0.4619979858398437,14.7,2.8,10.5,17.3,8.4,8.3,10.7,1
82105,29.33,False,Molisoles,primavera,26.772439575195335,2.8025303035974,0.4457181294759114,13.7,54.9,0.0,0.0,0.0,1.4,2.4,1
82084,22.58,False,Alfisoles,primavera,26.36236470540365,2.9739737510681,0.4291674296061198,19.3,30.7,0.0,0.0,0.0,0.0,27.0,1
82056,43.86,False,Molisoles,primavera,26.11260884602865,2.7253339067101003,0.4433180491129557,29.4,21.5,0.0,0.0,0.0,0.0,20.9,1
74056,39.54,False,Medano,primavera,22.92860819498702,3.3225445076823,0.2278448740641276,20.6,0.0,0.1,0.0,0.0,3.4,17.7,1
74049,58.78,False,Entisoles,primavera,21.945291137695335,3.2529737800359,0.2413705190022786,28.9,0.0,0.1,0.0,0.0,7.2,5.5,1
02007,7.04,False,Miscelaneas,primavera,23.972879028320335,2.438916824758,0.3425305684407552,2.5,50.9,0.0,0.0,0.0,0.0,2.2,1
02007,7.04,False,Miscelaneas,primavera,23.972879028320335,2.438916824758,0.3425305684407552,2.5,50.9,0.0,0.0,0.0,0.0,2.2,1
02013,3.99,True,Miscelaneas,primavera,23.91151835123702,2.3907124996185,0.3357200622558594,2.0,56.2,0.0,0.0,0.0,0.0,2.8,1
02015,2.81,True,Miscelaneas,primavera,23.972879028320335,2.438916824758,0.3425305684407552,2.0,56.2,0.0,0.0,0.0,0.0,2.8,1
02014,2.68,True,Miscelaneas,primavera,23.91151835123702,2.3907124996185,0.3357200622558594,2.0,56.2,0.0,0.0,0.0,0.0,2.8,1
02004,2.09,True,Miscelaneas,primavera,23.91151835123702,2.3907124996185,0.3357200622558594,2.5,50.9,0.0,0.0,0.0,0.0,2.2,1
02002,1.52,True,Miscelaneas,primavera,23.91151835123702,2.3907124996185,0.3357200622558594,2.0,56.2,0.0,0.0,0.0,0.0,2.8,1
06568,15.92,False,Miscelaneas,primavera,24.19105936686202,2.5250436738133,0.412509282430013,2.4,43.3,0.0,0.0,0.0,0.0,2.4,1
06441,23.31,False,Complejo indiferenci,primavera,24.130593872070335,2.6899268850684,0.4099725087483724,2.2,44.8,0.0,0.0,0.0,0.4,1.3,1
82049,17.99,False,Alfisoles,primavera,23.576948420206747,2.2485069930552997,0.4757245381673177,32.4,1.0,65.1,23.7,0.2,8.0,21.6,1
82077,10.52,False,Molisoles,primavera,23.46285336812332,1.7621787264942999,0.4918600718180339,8.2,0.3,38.9,2.4,1.4,6.5,5.5,1
22154,44.91,False,Molisoles,primavera,25.511518732706747,4.5875934883952,0.4035860697428385,21.3,16.6,33.6,83.4,3.6,0.5,20.2,1
22147,46.33,False,Inceptisoles,primavera,24.696007664998376,2.9868837445974,0.4089895884195964,23.9,8.0,61.9,27.4,4.2,1.5,21.1,1
22140,11.88,False,Complejo indiferenci,primavera,24.648481623331747,2.9574688524007,0.4051106770833333,17.4,4.6,73.8,7.2,0.7,7.5,38.3,1
22133,29.42,False,Molisoles,primavera,25.027062352498376,3.3417930826544,0.416879653930664,25.5,12.2,52.9,37.4,3.5,0.4,23.8,1
22021,49.3,False,Molisoles,primavera,24.826053237915062,3.4417230635880998,0.4155654907226562,25.4,10.1,49.8,21.7,4.9,0.5,19.3,1
22021,49.3,False,Molisoles,primavera,24.826053237915062,3.4417230635880998,0.4155654907226562,25.4,10.1,49.8,21.7,4.9,0.5,19.3,1
02015,2.81,True,Miscelaneas,invierno,9.348040517171228,1.9864542409777,0.3149960835774739,0.0,0.4,0.1,11.5,20.4,0.0,0.0,1
02010,4.71,True,Miscelaneas,invierno,9.348040517171228,1.9864542409777,0.3149960835774739,0.0,0.3,0.0,11.0,13.8,0.0,0.0,1
02007,7.04,False,Miscelaneas,invierno,9.348040517171228,1.9864542409777,0.3149960835774739,0.0,0.3,0.0,11.0,13.8,0.0,0.0,1
02015,2.81,True,Miscelaneas,invierno,9.348040517171228,1.9864542409777,0.3149960835774739,0.0,0.4,0.1,11.5,20.4,0.0,0.0,1
02004,2.09,True,Miscelaneas,invierno,9.906227366129599,1.9476301968096998,0.2880496978759765,0.0,0.3,0.0,11.0,13.8,0.0,0.0,1
02002,1.52,True,Miscelaneas,invierno,9.906227366129599,1.9476301968096998,0.2880496978759765,0.0,0.4,0.1,11.5,20.4,0.0,0.0,1
06778,23.66,False,Molisoles,invierno,8.247454579671228,1.8286965787410001,0.3913307189941406,0.0,0.6,0.1,9.4,16.1,0.0,0.0,1
06749,5.62,False,Rio,invierno,9.549293772379599,2.0494321361184,0.4522387186686198,0.0,1.2,0.1,12.9,18.0,0.0,0.0,1
06568,15.92,False,Miscelaneas,invierno,8.843808746337913,1.9741700962185,0.3798707326253255,0.0,0.3,0.1,10.9,12.2,0.0,0.0,1
06490,5.53,False,Miscelaneas,invierno,9.537249501546228,1.8289322033524,0.3293781280517578,0.0,0.3,0.0,11.0,13.8,0.0,0.0,1
06441,23.31,False,Complejo indiferenci,invierno,8.679176584879599,1.8777605146168999,0.3900610605875651,0.0,2.0,0.0,9.1,13.8,0.0,0.0,1
06427,4.98,True,Molisoles,invierno,9.142799631754599,1.8154485151170998,0.3289349873860677,0.0,0.3,0.0,11.0,13.8,0.0,0.0,1
06638,10.41,False,Molisoles,invierno,8.456032053629599,1.9194269552826002,0.3840541839599609,0.0,0.7,0.0,13.8,9.7,0.0,0.0,1
06252,1.31,True,Molisoles,invierno,9.167132314046228,2.06452421844,0.4238936106363932,0.0,1.7,0.2,13.8,12.4,0.0,0.0,1
54105,10.74,False,Molisoles,otoño,15.7889120737712,0.915723852813244,0.4639625549316406,12.2,18.1,53.7,0.2,0.0,13.2,30.3,1
54091,20.16,False,Molisoles,otoño,15.215507125854515,1.2226682156324,0.4928741455078125,38.3,24.0,80.5,1.1,0.8,18.1,18.0,1
