Unnamed: 0,timeend,valor,rio_id,lat,lon
213426,2023-09-24,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213427,2023-09-25,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213428,2023-09-26,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213429,2023-09-27,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213430,2023-09-28,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213431,2023-09-29,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213432,2023-09-30,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213433,2023-10-01,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213434,2023-10-02,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213435,2023-10-03,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213436,2023-10-04,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213437,2023-10-05,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213438,2023-10-06,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213439,2023-10-07,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213440,2023-10-08,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213441,2023-10-09,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213442,2023-10-10,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213443,2023-10-11,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213444,2023-10-12,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213445,2023-10-13,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213446,2023-10-14,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213447,2023-10-15,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213448,2023-10-16,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213449,2023-10-17,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213450,2023-10-18,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213451,2023-10-19,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213452,2023-10-20,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213453,2023-10-21,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213454,2023-10-22,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213455,2023-10-23,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213456,2023-10-24,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213457,2023-10-25,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213458,2023-10-26,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213459,2023-10-27,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213460,2023-10-28,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213461,2023-10-29,1.41,9410-2823,-25.2677777777778,-65.2372222222222
213462,2023-10-30,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213463,2023-10-31,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213464,2023-11-01,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213465,2023-11-02,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213466,2023-11-03,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213467,2023-11-04,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213468,2023-11-05,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213469,2023-11-06,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213470,2023-11-07,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213471,2023-11-08,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213472,2023-11-09,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213473,2023-11-10,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213474,2023-11-11,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213475,2023-11-12,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213476,2023-11-13,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213477,2023-11-14,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213478,2023-11-15,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213479,2023-11-16,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213480,2023-11-17,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213481,2023-11-18,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213482,2023-11-19,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213483,2023-11-20,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213484,2023-11-21,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213485,2023-11-22,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213486,2023-11-23,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213487,2023-11-24,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213488,2023-11-25,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213489,2023-11-26,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213490,2023-11-27,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213491,2023-11-28,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213492,2023-11-29,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213493,2023-11-30,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213494,2023-12-01,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213495,2023-12-02,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213496,2023-12-03,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213497,2023-12-04,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213498,2023-12-05,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213499,2023-12-06,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213500,2023-12-07,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213501,2023-12-08,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213502,2023-12-09,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213503,2023-12-10,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213504,2023-12-11,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213505,2023-12-12,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213506,2023-12-13,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213507,2023-12-14,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213508,2023-12-15,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213509,2023-12-16,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213510,2023-12-17,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213511,2023-12-18,1.4,9410-2823,-25.2677777777778,-65.2372222222222
213512,2023-12-19,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213513,2023-12-20,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213514,2023-12-21,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213515,2023-12-22,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213516,2023-12-23,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213517,2023-12-24,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213518,2023-12-25,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213519,2023-12-26,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213520,2023-12-27,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213521,2023-12-28,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213522,2023-12-29,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213523,2023-12-30,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213524,2023-12-31,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213525,2024-01-01,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213526,2024-01-02,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213527,2024-01-03,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213528,2024-01-04,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213529,2024-01-05,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213530,2024-01-06,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213531,2024-01-07,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213532,2024-01-08,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213533,2024-01-09,1.23,9410-2823,-25.2677777777778,-65.2372222222222
213534,2024-01-10,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213535,2024-01-11,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213536,2024-01-12,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213537,2024-01-13,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213538,2024-01-14,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213539,2024-01-15,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213540,2024-01-16,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213541,2024-01-17,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213542,2024-01-18,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213543,2024-01-19,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213544,2024-01-20,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213545,2024-01-21,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213546,2024-01-22,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213547,2024-01-23,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213548,2024-01-24,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213549,2024-01-25,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213550,2024-01-26,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213551,2024-01-27,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213552,2024-01-28,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213553,2024-01-29,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213554,2024-01-30,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213555,2024-01-31,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213556,2024-02-01,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213557,2024-02-02,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213558,2024-02-03,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213559,2024-02-04,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213560,2024-02-05,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213561,2024-02-06,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213562,2024-02-07,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213563,2024-02-08,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213564,2024-02-09,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213565,2024-02-10,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213566,2024-02-11,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213567,2024-02-12,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213568,2024-02-13,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213569,2024-02-14,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213570,2024-02-15,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213571,2024-02-16,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213572,2024-02-17,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213573,2024-02-18,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213574,2024-02-19,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213575,2024-02-20,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213576,2024-02-21,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213577,2024-02-22,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213578,2024-02-23,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213579,2024-02-24,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213580,2024-02-25,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213581,2024-02-26,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213582,2024-02-27,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213583,2024-02-28,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213584,2024-02-29,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213585,2024-03-01,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213586,2024-03-02,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213587,2024-03-03,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213588,2024-03-04,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213589,2024-03-05,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213590,2024-03-06,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213591,2024-03-07,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213592,2024-03-08,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213593,2024-03-09,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213594,2024-03-10,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213595,2024-03-11,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213596,2024-03-12,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213597,2024-03-13,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213598,2024-03-14,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213599,2024-03-15,1.42,9410-2823,-25.2677777777778,-65.2372222222222
213600,2024-03-16,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213601,2024-03-17,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213602,2024-03-18,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213603,2024-03-19,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213604,2024-03-20,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213605,2024-03-21,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213606,2024-03-22,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213607,2024-03-23,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213608,2024-03-24,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213609,2024-03-25,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213610,2024-03-26,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213611,2024-03-27,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213612,2024-03-28,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213613,2024-03-29,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213614,2024-03-30,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213615,2024-03-31,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213616,2024-04-01,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213617,2024-04-02,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213618,2024-04-03,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213619,2024-04-04,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213620,2024-04-05,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213621,2024-04-06,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213622,2024-04-07,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213623,2024-04-08,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213624,2024-04-09,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213625,2024-04-10,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213626,2024-04-11,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213627,2024-04-12,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213628,2024-04-13,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213629,2024-04-14,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213630,2024-04-15,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213631,2024-04-16,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213632,2024-04-17,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213633,2024-04-18,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213634,2024-04-19,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213635,2024-04-20,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213636,2024-04-21,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213637,2024-04-22,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213638,2024-04-23,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213639,2024-04-24,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213640,2024-04-25,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213641,2024-04-26,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213642,2024-04-27,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213643,2024-04-28,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213644,2024-04-29,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213645,2024-04-30,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213646,2024-05-01,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213647,2024-05-02,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213648,2024-05-03,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213649,2024-05-04,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213650,2024-05-05,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213651,2024-05-06,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213652,2024-05-07,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213653,2024-05-08,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213654,2024-05-09,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213655,2024-05-10,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213656,2024-05-11,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213657,2024-05-12,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213658,2024-05-13,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213659,2024-05-14,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213660,2024-05-15,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213661,2024-05-16,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213662,2024-05-17,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213663,2024-05-18,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213664,2024-05-19,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213665,2024-05-20,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213666,2024-05-21,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213667,2024-05-22,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213668,2024-05-23,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213669,2024-05-24,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213670,2024-05-25,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213671,2024-05-26,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213672,2024-05-27,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213673,2024-05-28,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213674,2024-05-29,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213675,2024-05-30,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213676,2024-05-31,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213677,2024-06-01,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213678,2024-06-02,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213679,2024-06-03,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213680,2024-06-04,1.46,9410-2823,-25.2677777777778,-65.2372222222222
213681,2024-06-05,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213682,2024-06-06,1.43,9410-2823,-25.2677777777778,-65.2372222222222
213683,2024-06-07,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213684,2024-06-08,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213685,2024-06-09,1.42,9410-2823,-25.2677777777778,-65.2372222222222
213686,2024-06-10,1.46,9410-2823,-25.2677777777778,-65.2372222222222
213687,2024-06-11,1.48,9410-2823,-25.2677777777778,-65.2372222222222
213688,2024-06-12,1.45,9410-2823,-25.2677777777778,-65.2372222222222
213689,2024-06-13,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213690,2024-06-14,1.48,9410-2823,-25.2677777777778,-65.2372222222222
213691,2024-06-15,1.46,9410-2823,-25.2677777777778,-65.2372222222222
213692,2024-06-16,1.45,9410-2823,-25.2677777777778,-65.2372222222222
213693,2024-06-17,1.42,9410-2823,-25.2677777777778,-65.2372222222222
213694,2024-06-18,1.48,9410-2823,-25.2677777777778,-65.2372222222222
213695,2024-06-19,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213696,2024-06-20,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213697,2024-06-21,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213698,2024-06-22,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213699,2024-06-23,1.43,9410-2823,-25.2677777777778,-65.2372222222222
213700,2024-06-24,1.51,9410-2823,-25.2677777777778,-65.2372222222222
213701,2024-06-25,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213702,2024-06-26,1.49,9410-2823,-25.2677777777778,-65.2372222222222
213703,2024-06-27,1.46,9410-2823,-25.2677777777778,-65.2372222222222
213704,2024-06-28,1.51,9410-2823,-25.2677777777778,-65.2372222222222
213705,2024-06-29,1.48,9410-2823,-25.2677777777778,-65.2372222222222
213706,2024-06-30,1.47,9410-2823,-25.2677777777778,-65.2372222222222
213707,2024-07-01,1.54,9410-2823,-25.2677777777778,-65.2372222222222
213708,2024-07-02,1.51,9410-2823,-25.2677777777778,-65.2372222222222
213709,2024-07-03,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213710,2024-07-04,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213711,2024-07-05,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213712,2024-07-06,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213713,2024-07-07,1.43,9410-2823,-25.2677777777778,-65.2372222222222
213714,2024-07-08,1.46,9410-2823,-25.2677777777778,-65.2372222222222
213715,2024-07-09,1.45,9410-2823,-25.2677777777778,-65.2372222222222
213716,2024-07-10,1.47,9410-2823,-25.2677777777778,-65.2372222222222
213717,2024-07-11,1.49,9410-2823,-25.2677777777778,-65.2372222222222
213718,2024-07-12,1.47,9410-2823,-25.2677777777778,-65.2372222222222
213719,2024-07-13,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213720,2024-07-14,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213721,2024-07-15,1.49,9410-2823,-25.2677777777778,-65.2372222222222
213722,2024-07-16,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213723,2024-07-17,1.51,9410-2823,-25.2677777777778,-65.2372222222222
213724,2024-07-18,1.51,9410-2823,-25.2677777777778,-65.2372222222222
213725,2024-07-19,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213726,2024-07-20,1.42,9410-2823,-25.2677777777778,-65.2372222222222
213727,2024-07-21,1.45,9410-2823,-25.2677777777778,-65.2372222222222
213728,2024-07-22,1.43,9410-2823,-25.2677777777778,-65.2372222222222
213729,2024-07-23,1.49,9410-2823,-25.2677777777778,-65.2372222222222
213730,2024-07-24,1.48,9410-2823,-25.2677777777778,-65.2372222222222
213731,2024-07-25,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213732,2024-07-26,1.49,9410-2823,-25.2677777777778,-65.2372222222222
213733,2024-07-27,1.45,9410-2823,-25.2677777777778,-65.2372222222222
213734,2024-07-28,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213735,2024-07-29,1.48,9410-2823,-25.2677777777778,-65.2372222222222
213736,2024-07-30,1.49,9410-2823,-25.2677777777778,-65.2372222222222
213737,2024-07-31,1.49,9410-2823,-25.2677777777778,-65.2372222222222
213738,2024-08-01,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213739,2024-08-02,1.48,9410-2823,-25.2677777777778,-65.2372222222222
213740,2024-08-03,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213741,2024-08-04,1.43,9410-2823,-25.2677777777778,-65.2372222222222
213742,2024-08-05,1.43,9410-2823,-25.2677777777778,-65.2372222222222
213743,2024-08-06,1.42,9410-2823,-25.2677777777778,-65.2372222222222
213744,2024-08-07,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213745,2024-08-08,1.43,9410-2823,-25.2677777777778,-65.2372222222222
213746,2024-08-09,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213747,2024-08-10,1.4,9410-2823,-25.2677777777778,-65.2372222222222
213748,2024-08-11,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213749,2024-08-12,1.41,9410-2823,-25.2677777777778,-65.2372222222222
213750,2024-08-13,1.48,9410-2823,-25.2677777777778,-65.2372222222222
213751,2024-08-14,1.43,9410-2823,-25.2677777777778,-65.2372222222222
213752,2024-08-15,1.43,9410-2823,-25.2677777777778,-65.2372222222222
213753,2024-08-16,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213754,2024-08-17,1.41,9410-2823,-25.2677777777778,-65.2372222222222
213755,2024-08-18,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213756,2024-08-19,1.4,9410-2823,-25.2677777777778,-65.2372222222222
213757,2024-08-20,1.46,9410-2823,-25.2677777777778,-65.2372222222222
213758,2024-08-21,1.5,9410-2823,-25.2677777777778,-65.2372222222222
213759,2024-08-22,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213760,2024-08-23,1.44,9410-2823,-25.2677777777778,-65.2372222222222
213761,2024-08-24,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213762,2024-08-25,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213763,2024-08-26,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213764,2024-08-27,1.4,9410-2823,-25.2677777777778,-65.2372222222222
213765,2024-08-28,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213766,2024-08-29,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213767,2024-08-30,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213768,2024-08-31,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213769,2024-09-01,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213770,2024-09-02,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213771,2024-09-03,1.4,9410-2823,-25.2677777777778,-65.2372222222222
213772,2024-09-04,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213773,2024-09-05,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213774,2024-09-06,1.43,9410-2823,-25.2677777777778,-65.2372222222222
213775,2024-09-07,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213776,2024-09-08,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213777,2024-09-09,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213778,2024-09-10,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213779,2024-09-11,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213780,2024-09-12,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213781,2024-09-13,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213782,2024-09-14,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213783,2024-09-15,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213784,2024-09-16,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213785,2024-09-17,1.4,9410-2823,-25.2677777777778,-65.2372222222222
213786,2024-09-18,1.4,9410-2823,-25.2677777777778,-65.2372222222222
213787,2024-09-19,1.4,9410-2823,-25.2677777777778,-65.2372222222222
213788,2024-09-20,1.42,9410-2823,-25.2677777777778,-65.2372222222222
213789,2024-09-21,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213790,2024-09-22,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213791,2024-09-23,1.41,9410-2823,-25.2677777777778,-65.2372222222222
213792,2024-09-24,1.41,9410-2823,-25.2677777777778,-65.2372222222222
