obs_id,timestart,timeend,valor,timeupdate,seriesId,siteCode
25680780889,2025-09-19 16:00:00,2025-09-19 16:00:00,0.56,2025-09-19 18:00:43.456937,6821,2164
25671295692,2025-09-18 00:00:00,2025-09-18 00:00:00,1.48,2025-09-18 18:00:40.897442,6778,2165
25671295693,2025-09-18 04:00:00,2025-09-18 04:00:00,1.48,2025-09-18 18:00:40.897442,6778,2165
25671689325,2025-09-18 08:00:00,2025-09-18 08:00:00,1.48,2025-09-18 19:00:36.344547,6778,2165
25671295694,2025-09-18 12:00:00,2025-09-18 12:00:00,1.48,2025-09-18 18:00:40.897442,6778,2165
25672081862,2025-09-18 16:00:00,2025-09-18 16:00:00,1.48,2025-09-18 20:00:35.166617,6778,2165
25672865854,2025-09-18 20:00:00,2025-09-18 20:00:00,1.48,2025-09-18 22:00:41.149759,6778,2165
25675239128,2025-09-19 00:00:00,2025-09-19 00:00:00,1.48,2025-09-19 04:00:42.756238,6778,2165
25676432949,2025-09-19 04:00:00,2025-09-19 04:00:00,1.48,2025-09-19 07:00:44.688505,6778,2165
25679591642,2025-09-19 12:00:00,2025-09-19 12:00:00,1.48,2025-09-19 15:00:43.458098,6778,2165
25681570398,2025-09-19 16:00:00,2025-09-19 16:00:00,1.48,2025-09-19 20:00:40.030174,6778,2165
25671295728,2025-09-18 00:00:00,2025-09-18 00:00:00,2.04,2025-09-18 18:00:41.004913,6896,2166
25671295729,2025-09-18 08:00:00,2025-09-18 08:00:00,2.04,2025-09-18 18:00:41.004913,6896,2166
25671295730,2025-09-18 12:00:00,2025-09-18 12:00:00,2.1,2025-09-18 18:00:41.004913,6896,2166
25673661613,2025-09-18 16:00:00,2025-09-18 16:00:00,2.11,2025-09-19 00:00:41.980203,6896,2166
25674057517,2025-09-19 00:00:00,2025-09-19 00:00:00,2.04,2025-09-19 01:00:41.658682,6896,2166
25677614144,2025-09-19 04:00:00,2025-09-19 04:00:00,2.03,2025-09-19 10:00:42.970819,6896,2166
25677614145,2025-09-19 08:00:00,2025-09-19 08:00:00,2.04,2025-09-19 10:00:42.970819,6896,2166
25679591679,2025-09-19 12:00:00,2025-09-19 12:00:00,2.07,2025-09-19 15:00:43.574315,6896,2166
25681176830,2025-09-19 16:00:00,2025-09-19 16:00:00,2.1,2025-09-19 19:00:41.026764,6896,2166
25671295768,2025-09-18 00:00:00,2025-09-18 00:00:00,0.6,2025-09-18 18:00:41.158494,6865,2175
25671295769,2025-09-18 04:00:00,2025-09-18 04:00:00,0.67,2025-09-18 18:00:41.158494,6865,2175
25671295770,2025-09-18 08:00:00,2025-09-18 08:00:00,0.69,2025-09-18 18:00:41.158494,6865,2175
25671295771,2025-09-18 12:00:00,2025-09-18 12:00:00,0.62,2025-09-18 18:00:41.158494,6865,2175
25671689404,2025-09-18 16:00:00,2025-09-18 16:00:00,0.37,2025-09-18 19:00:36.590054,6865,2175
25673258598,2025-09-18 20:00:00,2025-09-18 20:00:00,0.33,2025-09-18 23:00:37.598916,6865,2175
25674452062,2025-09-19 00:00:00,2025-09-19 00:00:00,0.35,2025-09-19 02:00:38.103333,6865,2175
25676433027,2025-09-19 04:00:00,2025-09-19 04:00:00,0.35,2025-09-19 07:00:44.937346,6865,2175
25677614187,2025-09-19 08:00:00,2025-09-19 08:00:00,0.35,2025-09-19 10:00:43.107584,6865,2175
25679591721,2025-09-19 12:00:00,2025-09-19 12:00:00,0.33,2025-09-19 15:00:43.717521,6865,2175
25681176872,2025-09-19 16:00:00,2025-09-19 16:00:00,0.31,2025-09-19 19:00:41.175446,6865,2175
25671295809,2025-09-18 00:00:00,2025-09-18 00:00:00,0.71,2025-09-18 18:00:41.312273,6794,2178
25671689443,2025-09-18 04:00:00,2025-09-18 04:00:00,1.42,2025-09-18 19:00:36.736216,6794,2178
25671295810,2025-09-18 08:00:00,2025-09-18 08:00:00,1.4,2025-09-18 18:00:41.312273,6794,2178
25671295811,2025-09-18 12:00:00,2025-09-18 12:00:00,1.02,2025-09-18 18:00:41.312273,6794,2178
25671689446,2025-09-18 16:00:00,2025-09-18 16:00:00,0.6,2025-09-18 19:00:36.736216,6794,2178
25672865972,2025-09-18 20:00:00,2025-09-18 20:00:00,0.31,2025-09-18 22:00:41.535546,6794,2178
25675632773,2025-09-19 00:00:00,2025-09-19 00:00:00,0.48,2025-09-19 05:00:41.719896,6794,2178
25676433069,2025-09-19 04:00:00,2025-09-19 04:00:00,1.06,2025-09-19 07:00:45.076154,6794,2178
25677614229,2025-09-19 08:00:00,2025-09-19 08:00:00,0.92,2025-09-19 10:00:43.253596,6794,2178
25680781044,2025-09-19 16:00:00,2025-09-19 16:00:00,0.36,2025-09-19 18:00:43.954557,6794,2178
25671295841,2025-09-18 00:00:00,2025-09-18 00:00:00,0.88,2025-09-18 18:00:41.416829,6789,2179
25671295842,2025-09-18 04:00:00,2025-09-18 04:00:00,0.88,2025-09-18 18:00:41.416829,6789,2179
25671295843,2025-09-18 08:00:00,2025-09-18 08:00:00,0.87,2025-09-18 18:00:41.416829,6789,2179
25671295844,2025-09-18 12:00:00,2025-09-18 12:00:00,0.87,2025-09-18 18:00:41.416829,6789,2179
25671689481,2025-09-18 16:00:00,2025-09-18 16:00:00,0.87,2025-09-18 19:00:36.888117,6789,2179
25673258675,2025-09-18 20:00:00,2025-09-18 20:00:00,0.87,2025-09-18 23:00:37.86855,6789,2179
25678412620,2025-09-19 00:00:00,2025-09-19 00:00:00,0.87,2025-09-19 12:01:08.089656,6789,2179
25679591797,2025-09-19 12:00:00,2025-09-19 12:00:00,0.87,2025-09-19 15:00:43.968254,6789,2179
25681176948,2025-09-19 16:00:00,2025-09-19 16:00:00,0.87,2025-09-19 19:00:41.438373,6789,2179
25671689513,2025-09-18 00:00:00,2025-09-18 00:00:00,0.44,2025-09-18 19:00:37.249432,6876,2180
25671295876,2025-09-18 04:00:00,2025-09-18 04:00:00,0.46,2025-09-18 18:00:41.515571,6876,2180
25671295877,2025-09-18 08:00:00,2025-09-18 08:00:00,0.47,2025-09-18 18:00:41.515571,6876,2180
25671295878,2025-09-18 12:00:00,2025-09-18 12:00:00,0.37,2025-09-18 18:00:41.515571,6876,2180
25671689517,2025-09-18 16:00:00,2025-09-18 16:00:00,0.33,2025-09-18 19:00:37.249432,6876,2180
25673258712,2025-09-18 20:00:00,2025-09-18 20:00:00,0.41,2025-09-18 23:00:37.972317,6876,2180
25674452175,2025-09-19 00:00:00,2025-09-19 00:00:00,0.45,2025-09-19 02:00:38.438904,6876,2180
25676036808,2025-09-19 04:00:00,2025-09-19 04:00:00,0.46,2025-09-19 06:00:45.944031,6876,2180
25677614300,2025-09-19 08:00:00,2025-09-19 08:00:00,0.47,2025-09-19 10:00:43.479916,6876,2180
25676433148,2025-09-19 00:00:00,2025-09-19 00:00:00,1.52,2025-09-19 07:00:45.367341,6924,2181
25678008276,2025-09-19 08:00:00,2025-09-19 08:00:00,1.52,2025-09-19 11:01:03.390866,6924,2181
25681176992,2025-09-19 12:00:00,2025-09-19 12:00:00,1.52,2025-09-19 19:00:41.66883,6924,2181
25671295920,2025-09-18 00:00:00,2025-09-18 00:00:00,0.66,2025-09-18 18:00:41.670645,6840,2183
25671689560,2025-09-18 04:00:00,2025-09-18 04:00:00,0.66,2025-09-18 19:00:37.407101,6840,2183
25671689561,2025-09-18 08:00:00,2025-09-18 08:00:00,0.67,2025-09-18 19:00:37.407101,6840,2183
25671295921,2025-09-18 12:00:00,2025-09-18 12:00:00,0.67,2025-09-18 18:00:41.670645,6840,2183
25671295922,2025-09-18 16:00:00,2025-09-18 16:00:00,0.67,2025-09-18 18:00:41.670645,6840,2183
25673661811,2025-09-18 20:00:00,2025-09-18 20:00:00,0.66,2025-09-19 00:00:42.634944,6840,2183
25675239361,2025-09-19 00:00:00,2025-09-19 00:00:00,0.65,2025-09-19 04:00:43.490065,6840,2183
25676433188,2025-09-19 04:00:00,2025-09-19 04:00:00,0.65,2025-09-19 07:00:45.44066,6840,2183
25679591881,2025-09-19 12:00:00,2025-09-19 12:00:00,0.67,2025-09-19 15:00:44.231142,6840,2183
25681177032,2025-09-19 16:00:00,2025-09-19 16:00:00,0.67,2025-09-19 19:00:41.761353,6840,2183
25671295957,2025-09-18 00:00:00,2025-09-18 00:00:00,0.6,2025-09-18 18:00:41.766361,6695,2184
25671295958,2025-09-18 04:00:00,2025-09-18 04:00:00,0.6,2025-09-18 18:00:41.766361,6695,2184
25671295959,2025-09-18 08:00:00,2025-09-18 08:00:00,0.6,2025-09-18 18:00:41.766361,6695,2184
25671295960,2025-09-18 12:00:00,2025-09-18 12:00:00,0.6,2025-09-18 18:00:41.766361,6695,2184
25671689602,2025-09-18 16:00:00,2025-09-18 16:00:00,0.6,2025-09-18 19:00:37.501442,6695,2184
25672866126,2025-09-18 20:00:00,2025-09-18 20:00:00,0.6,2025-09-18 22:00:42.000848,6695,2184
25674844968,2025-09-19 00:00:00,2025-09-19 00:00:00,0.6,2025-09-19 03:01:17.36981,6695,2184
25676433227,2025-09-19 04:00:00,2025-09-19 04:00:00,0.6,2025-09-19 07:00:45.5303,6695,2184
25677614386,2025-09-19 08:00:00,2025-09-19 08:00:00,0.6,2025-09-19 10:00:43.731417,6695,2184
25680781198,2025-09-19 12:00:00,2025-09-19 12:00:00,0.6,2025-09-19 18:00:44.422251,6695,2184
25681570670,2025-09-19 16:00:00,2025-09-19 16:00:00,0.6,2025-09-19 20:00:41.179605,6695,2184
25671689640,2025-09-18 00:00:00,2025-09-18 00:00:00,7.29,2025-09-18 19:00:37.62704,6705,2185
25671295998,2025-09-18 04:00:00,2025-09-18 04:00:00,7.29,2025-09-18 18:00:41.880221,6705,2185
25671689642,2025-09-18 08:00:00,2025-09-18 08:00:00,7.29,2025-09-18 19:00:37.62704,6705,2185
25671689643,2025-09-18 12:00:00,2025-09-18 12:00:00,7.29,2025-09-18 19:00:37.62704,6705,2185
25671689644,2025-09-18 16:00:00,2025-09-18 16:00:00,7.29,2025-09-18 19:00:37.62704,6705,2185
25672866168,2025-09-18 20:00:00,2025-09-18 20:00:00,7.29,2025-09-18 22:00:42.158958,6705,2185
25675239440,2025-09-19 00:00:00,2025-09-19 00:00:00,7.29,2025-09-19 04:00:43.741599,6705,2185
25676036933,2025-09-19 04:00:00,2025-09-19 04:00:00,7.29,2025-09-19 06:00:46.325042,6705,2185
25678008397,2025-09-19 08:00:00,2025-09-19 08:00:00,7.29,2025-09-19 11:01:03.705089,6705,2185
25679591961,2025-09-19 12:00:00,2025-09-19 12:00:00,7.29,2025-09-19 15:00:44.449876,6705,2185
25671296036,2025-09-18 01:00:00,2025-09-18 01:00:00,2.31,2025-09-18 18:00:42.009381,6697,2188
25671296037,2025-09-18 05:00:00,2025-09-18 05:00:00,2.3,2025-09-18 18:00:42.009381,6697,2188
25671296038,2025-09-18 09:00:00,2025-09-18 09:00:00,2.3,2025-09-18 18:00:42.009381,6697,2188
25671296039,2025-09-18 13:00:00,2025-09-18 13:00:00,2.32,2025-09-18 18:00:42.009381,6697,2188
25671689686,2025-09-18 17:00:00,2025-09-18 17:00:00,2.31,2025-09-18 19:00:37.778234,6697,2188
25673258880,2025-09-18 21:00:00,2025-09-18 21:00:00,2.3,2025-09-18 23:00:38.521909,6697,2188
25674845051,2025-09-19 01:00:00,2025-09-19 01:00:00,2.31,2025-09-19 03:01:17.931649,6697,2188
25678008438,2025-09-19 09:00:00,2025-09-19 09:00:00,2.28,2025-09-19 11:01:03.874656,6697,2188
25679592002,2025-09-19 13:00:00,2025-09-19 13:00:00,2.31,2025-09-19 15:00:44.597533,6697,2188
25681177152,2025-09-19 17:00:00,2025-09-19 17:00:00,2.3,2025-09-19 19:00:42.151482,6697,2188
25671296077,2025-09-18 00:00:00,2025-09-18 00:00:00,0.89,2025-09-18 18:00:42.142483,6917,2193
25671689725,2025-09-18 04:00:00,2025-09-18 04:00:00,0.9,2025-09-18 19:00:37.952176,6917,2193
25671296078,2025-09-18 08:00:00,2025-09-18 08:00:00,0.89,2025-09-18 18:00:42.142483,6917,2193
25671296079,2025-09-18 12:00:00,2025-09-18 12:00:00,0.95,2025-09-18 18:00:42.142483,6917,2193
25671296080,2025-09-18 16:00:00,2025-09-18 16:00:00,0.94,2025-09-18 18:00:42.142483,6917,2193
25673258922,2025-09-18 20:00:00,2025-09-18 20:00:00,0.95,2025-09-18 23:00:38.677117,6917,2193
25674452382,2025-09-19 00:00:00,2025-09-19 00:00:00,0.93,2025-09-19 02:00:39.103446,6917,2193
25676037016,2025-09-19 04:00:00,2025-09-19 04:00:00,0.93,2025-09-19 06:00:46.61122,6917,2193
25678008480,2025-09-19 08:00:00,2025-09-19 08:00:00,0.94,2025-09-19 11:01:04.039093,6917,2193
25679592044,2025-09-19 12:00:00,2025-09-19 12:00:00,0.94,2025-09-19 15:00:44.755054,6917,2193
25680781321,2025-09-19 16:00:00,2025-09-19 16:00:00,0.94,2025-09-19 18:00:44.810076,6917,2193
25671296118,2025-09-18 01:00:00,2025-09-18 01:00:00,2.42,2025-09-18 18:00:42.260384,6918,2194
25671296119,2025-09-18 05:00:00,2025-09-18 05:00:00,2.41,2025-09-18 18:00:42.260384,6918,2194
25671296120,2025-09-18 09:00:00,2025-09-18 09:00:00,2.39,2025-09-18 18:00:42.260384,6918,2194
25671296121,2025-09-18 13:00:00,2025-09-18 13:00:00,2.39,2025-09-18 18:00:42.260384,6918,2194
25671689770,2025-09-18 17:00:00,2025-09-18 17:00:00,2.39,2025-09-18 19:00:38.089181,6918,2194
25673258964,2025-09-18 21:00:00,2025-09-18 21:00:00,2.39,2025-09-18 23:00:38.819091,6918,2194
25674845135,2025-09-19 01:00:00,2025-09-19 01:00:00,2.39,2025-09-19 03:01:18.844668,6918,2194
25678008521,2025-09-19 09:00:00,2025-09-19 09:00:00,2.38,2025-09-19 11:01:04.180315,6918,2194
25679592085,2025-09-19 13:00:00,2025-09-19 13:00:00,2.38,2025-09-19 15:00:44.897037,6918,2194
25681177235,2025-09-19 17:00:00,2025-09-19 17:00:00,2.38,2025-09-19 19:00:42.428811,6918,2194
25670906040,2025-09-18 00:00:00,2025-09-18 00:00:00,1.31,2025-09-18 17:00:41.828753,6718,2196
25670906041,2025-09-18 01:00:00,2025-09-18 01:00:00,1.31,2025-09-18 17:00:41.828753,6718,2196
25670906042,2025-09-18 02:00:00,2025-09-18 02:00:00,1.31,2025-09-18 17:00:41.828753,6718,2196
25670906043,2025-09-18 03:00:00,2025-09-18 03:00:00,1.33,2025-09-18 17:00:41.828753,6718,2196
25670906044,2025-09-18 04:00:00,2025-09-18 04:00:00,1.33,2025-09-18 17:00:41.828753,6718,2196
25670906045,2025-09-18 05:00:00,2025-09-18 05:00:00,1.33,2025-09-18 17:00:41.828753,6718,2196
25670906046,2025-09-18 06:00:00,2025-09-18 06:00:00,1.34,2025-09-18 17:00:41.828753,6718,2196
25670906047,2025-09-18 07:00:00,2025-09-18 07:00:00,1.34,2025-09-18 17:00:41.828753,6718,2196
25670906048,2025-09-18 08:00:00,2025-09-18 08:00:00,1.34,2025-09-18 17:00:41.828753,6718,2196
25670906049,2025-09-18 09:00:00,2025-09-18 09:00:00,1.34,2025-09-18 17:00:41.828753,6718,2196
25670906050,2025-09-18 10:00:00,2025-09-18 10:00:00,1.34,2025-09-18 17:00:41.828753,6718,2196
25670906051,2025-09-18 11:00:00,2025-09-18 11:00:00,1.34,2025-09-18 17:00:41.828753,6718,2196
25670906052,2025-09-18 12:00:00,2025-09-18 12:00:00,1.34,2025-09-18 17:00:41.828753,6718,2196
25670906053,2025-09-18 13:00:00,2025-09-18 13:00:00,1.34,2025-09-18 17:00:41.828753,6718,2196
25670906054,2025-09-18 14:00:00,2025-09-18 14:00:00,1.33,2025-09-18 17:00:41.828753,6718,2196
25670906055,2025-09-18 15:00:00,2025-09-18 15:00:00,1.33,2025-09-18 17:00:41.828753,6718,2196
25671296273,2025-09-18 16:00:00,2025-09-18 16:00:00,1.33,2025-09-18 18:00:42.418397,6718,2196
25671689922,2025-09-18 17:00:00,2025-09-18 17:00:00,1.32,2025-09-18 19:00:38.264468,6718,2196
25672474451,2025-09-18 19:00:00,2025-09-18 19:00:00,1.32,2025-09-18 21:00:43.277083,6718,2196
25672866442,2025-09-18 20:00:00,2025-09-18 20:00:00,1.33,2025-09-18 22:00:42.776149,6718,2196
25673259115,2025-09-18 21:00:00,2025-09-18 21:00:00,1.32,2025-09-18 23:00:38.997239,6718,2196
25673662166,2025-09-18 22:00:00,2025-09-18 22:00:00,1.33,2025-09-19 00:00:43.600916,6718,2196
25674058068,2025-09-18 23:00:00,2025-09-18 23:00:00,1.33,2025-09-19 01:00:43.110992,6718,2196
25674058069,2025-09-19 00:00:00,2025-09-19 00:00:00,1.33,2025-09-19 01:00:43.110992,6718,2196
25674845288,2025-09-19 01:00:00,2025-09-19 01:00:00,1.33,2025-09-19 03:01:19.176957,6718,2196
25675239718,2025-09-19 02:00:00,2025-09-19 02:00:00,1.33,2025-09-19 04:00:44.369761,6718,2196
25675239719,2025-09-19 03:00:00,2025-09-19 03:00:00,1.33,2025-09-19 04:00:44.369761,6718,2196
25676037210,2025-09-19 04:00:00,2025-09-19 04:00:00,1.33,2025-09-19 06:00:46.927082,6718,2196
25676433546,2025-09-19 05:00:00,2025-09-19 05:00:00,1.33,2025-09-19 07:00:46.227227,6718,2196
25676827991,2025-09-19 06:00:00,2025-09-19 06:00:00,1.34,2025-09-19 08:00:41.611281,6718,2196
25677221452,2025-09-19 07:00:00,2025-09-19 07:00:00,1.33,2025-09-19 09:00:46.078478,6718,2196
25677614701,2025-09-19 08:00:00,2025-09-19 08:00:00,1.33,2025-09-19 10:00:44.420602,6718,2196
25678008674,2025-09-19 09:00:00,2025-09-19 09:00:00,1.33,2025-09-19 11:01:04.385065,6718,2196
25678413058,2025-09-19 10:00:00,2025-09-19 10:00:00,1.33,2025-09-19 12:01:09.292035,6718,2196
25679592236,2025-09-19 13:00:00,2025-09-19 13:00:00,1.33,2025-09-19 15:00:45.095895,6718,2196
25679985638,2025-09-19 14:00:00,2025-09-19 14:00:00,1.33,2025-09-19 16:00:42.134728,6718,2196
25680378326,2025-09-19 15:00:00,2025-09-19 15:00:00,1.32,2025-09-19 17:00:42.165796,6718,2196
25680781512,2025-09-19 16:00:00,2025-09-19 16:00:00,1.31,2025-09-19 18:00:45.112207,6718,2196
25681177386,2025-09-19 17:00:00,2025-09-19 17:00:00,1.32,2025-09-19 19:00:42.628926,6718,2196
25671296311,2025-09-18 00:00:00,2025-09-18 00:00:00,2.68,2025-09-18 18:00:42.706767,6800,2197
25671296312,2025-09-18 04:00:00,2025-09-18 04:00:00,2.67,2025-09-18 18:00:42.706767,6800,2197
25671296313,2025-09-18 08:00:00,2025-09-18 08:00:00,2.67,2025-09-18 18:00:42.706767,6800,2197
25671296314,2025-09-18 12:00:00,2025-09-18 12:00:00,2.66,2025-09-18 18:00:42.706767,6800,2197
25671689964,2025-09-18 16:00:00,2025-09-18 16:00:00,2.66,2025-09-18 19:00:38.585599,6800,2197
25672866484,2025-09-18 20:00:00,2025-09-18 20:00:00,2.65,2025-09-18 22:00:43.06115,6800,2197
25674845330,2025-09-19 00:00:00,2025-09-19 00:00:00,2.63,2025-09-19 03:01:19.978958,6800,2197
25676433588,2025-09-19 04:00:00,2025-09-19 04:00:00,2.62,2025-09-19 07:00:46.534579,6800,2197
25677614743,2025-09-19 08:00:00,2025-09-19 08:00:00,2.6,2025-09-19 10:00:44.730892,6800,2197
25680378367,2025-09-19 12:00:00,2025-09-19 12:00:00,2.58,2025-09-19 17:00:42.457597,6800,2197
25681177428,2025-09-19 16:00:00,2025-09-19 16:00:00,2.56,2025-09-19 19:00:42.923787,6800,2197
25671296351,2025-09-18 00:00:00,2025-09-18 00:00:00,1.27,2025-09-18 18:00:42.822059,6806,2198
25671690002,2025-09-18 04:00:00,2025-09-18 04:00:00,1.27,2025-09-18 19:00:38.731287,6806,2198
25671296352,2025-09-18 08:00:00,2025-09-18 08:00:00,1.27,2025-09-18 18:00:42.822059,6806,2198
25671296353,2025-09-18 12:00:00,2025-09-18 12:00:00,1.26,2025-09-18 18:00:42.822059,6806,2198
25672474533,2025-09-18 16:00:00,2025-09-18 16:00:00,1.26,2025-09-18 21:00:43.685965,6806,2198
25672866526,2025-09-18 20:00:00,2025-09-18 20:00:00,1.26,2025-09-18 22:00:43.183002,6806,2198
25675239801,2025-09-19 00:00:00,2025-09-19 00:00:00,1.25,2025-09-19 04:00:44.792704,6806,2198
25676433630,2025-09-19 04:00:00,2025-09-19 04:00:00,1.25,2025-09-19 07:00:46.656111,6806,2198
25677614785,2025-09-19 08:00:00,2025-09-19 08:00:00,1.25,2025-09-19 10:00:44.852942,6806,2198
25681177469,2025-09-19 16:00:00,2025-09-19 16:00:00,1.25,2025-09-19 19:00:43.047225,6806,2198
25671296391,2025-09-18 00:00:00,2025-09-18 00:00:00,2.32,2025-09-18 18:00:42.941538,6756,2199
25671296392,2025-09-18 04:00:00,2025-09-18 04:00:00,2.31,2025-09-18 18:00:42.941538,6756,2199
25671296393,2025-09-18 08:00:00,2025-09-18 08:00:00,2.31,2025-09-18 18:00:42.941538,6756,2199
25671296394,2025-09-18 12:00:00,2025-09-18 12:00:00,2.3,2025-09-18 18:00:42.941538,6756,2199
25671296395,2025-09-18 16:00:00,2025-09-18 16:00:00,2.29,2025-09-18 18:00:42.941538,6756,2199
25673259241,2025-09-18 20:00:00,2025-09-18 20:00:00,2.29,2025-09-18 23:00:39.535789,6756,2199
25674452699,2025-09-19 00:00:00,2025-09-19 00:00:00,2.28,2025-09-19 02:00:40.03235,6756,2199
25676037334,2025-09-19 04:00:00,2025-09-19 04:00:00,2.28,2025-09-19 06:00:47.466398,6756,2199
25678008800,2025-09-19 08:00:00,2025-09-19 08:00:00,2.27,2025-09-19 11:01:04.939791,6756,2199
25679592360,2025-09-19 12:00:00,2025-09-19 12:00:00,2.27,2025-09-19 15:00:45.643178,6756,2199
25680781635,2025-09-19 16:00:00,2025-09-19 16:00:00,2.26,2025-09-19 18:00:45.645413,6756,2199
25671690083,2025-09-18 00:00:00,2025-09-18 00:00:00,1.71,2025-09-18 19:00:38.985598,6775,2201
25671296432,2025-09-18 04:00:00,2025-09-18 04:00:00,1.79,2025-09-18 18:00:43.060132,6775,2201
25671296433,2025-09-18 08:00:00,2025-09-18 08:00:00,1.88,2025-09-18 18:00:43.060132,6775,2201
25671296434,2025-09-18 12:00:00,2025-09-18 12:00:00,1.76,2025-09-18 18:00:43.060132,6775,2201
25671690087,2025-09-18 16:00:00,2025-09-18 16:00:00,1.57,2025-09-18 19:00:38.985598,6775,2201
25672866608,2025-09-18 20:00:00,2025-09-18 20:00:00,1.57,2025-09-18 22:00:43.430639,6775,2201
25674845454,2025-09-19 00:00:00,2025-09-19 00:00:00,1.61,2025-09-19 03:01:20.93151,6775,2201
25676037375,2025-09-19 04:00:00,2025-09-19 04:00:00,1.61,2025-09-19 06:00:47.584944,6775,2201
25678008841,2025-09-19 08:00:00,2025-09-19 08:00:00,1.67,2025-09-19 11:01:05.067817,6775,2201
25679592401,2025-09-19 12:00:00,2025-09-19 12:00:00,1.57,2025-09-19 15:00:45.764132,6775,2201
25680781676,2025-09-19 16:00:00,2025-09-19 16:00:00,1.4,2025-09-19 18:00:45.763669,6775,2201
25670906352,2025-09-18 00:00:00,2025-09-18 00:00:00,1.5,2025-09-18 17:00:42.875869,6704,2202
25670906353,2025-09-18 01:00:00,2025-09-18 01:00:00,1.5,2025-09-18 17:00:42.875869,6704,2202
25670906354,2025-09-18 02:00:00,2025-09-18 02:00:00,1.5,2025-09-18 17:00:42.875869,6704,2202
25670906355,2025-09-18 03:00:00,2025-09-18 03:00:00,1.5,2025-09-18 17:00:42.875869,6704,2202
25670906356,2025-09-18 04:00:00,2025-09-18 04:00:00,1.5,2025-09-18 17:00:42.875869,6704,2202
25670906357,2025-09-18 05:00:00,2025-09-18 05:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25670906358,2025-09-18 06:00:00,2025-09-18 06:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25670906359,2025-09-18 07:00:00,2025-09-18 07:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25670906360,2025-09-18 08:00:00,2025-09-18 08:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25670906361,2025-09-18 09:00:00,2025-09-18 09:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25670906362,2025-09-18 10:00:00,2025-09-18 10:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25670906363,2025-09-18 11:00:00,2025-09-18 11:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25670906364,2025-09-18 12:00:00,2025-09-18 12:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25670906365,2025-09-18 13:00:00,2025-09-18 13:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25670906366,2025-09-18 14:00:00,2025-09-18 14:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25670906367,2025-09-18 15:00:00,2025-09-18 15:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25670906368,2025-09-18 16:00:00,2025-09-18 16:00:00,1.49,2025-09-18 17:00:42.875869,6704,2202
25671690253,2025-09-18 17:00:00,2025-09-18 17:00:00,1.49,2025-09-18 19:00:39.280977,6704,2202
25671690254,2025-09-18 18:00:00,2025-09-18 18:00:00,1.49,2025-09-18 19:00:39.280977,6704,2202
25672082778,2025-09-18 19:00:00,2025-09-18 19:00:00,1.49,2025-09-18 20:00:37.622993,6704,2202
25672474781,2025-09-18 20:00:00,2025-09-18 20:00:00,1.49,2025-09-18 21:00:44.258003,6704,2202
25672866775,2025-09-18 21:00:00,2025-09-18 21:00:00,1.49,2025-09-18 22:00:43.739009,6704,2202
25673259449,2025-09-18 22:00:00,2025-09-18 22:00:00,1.49,2025-09-18 23:00:39.950668,6704,2202
25673662496,2025-09-18 23:00:00,2025-09-18 23:00:00,1.49,2025-09-19 00:00:44.615575,6704,2202
25674058399,2025-09-19 00:00:00,2025-09-19 00:00:00,1.49,2025-09-19 01:00:44.007509,6704,2202
25674452906,2025-09-19 01:00:00,2025-09-19 01:00:00,1.49,2025-09-19 02:00:40.467783,6704,2202
25675240048,2025-09-19 02:00:00,2025-09-19 02:00:00,1.49,2025-09-19 04:00:45.336346,6704,2202
25675240049,2025-09-19 03:00:00,2025-09-19 03:00:00,1.49,2025-09-19 04:00:45.336346,6704,2202
25675633574,2025-09-19 04:00:00,2025-09-19 04:00:00,1.49,2025-09-19 05:00:43.967961,6704,2202
25676037542,2025-09-19 05:00:00,2025-09-19 05:00:00,1.49,2025-09-19 06:00:47.904453,6704,2202
25676433880,2025-09-19 06:00:00,2025-09-19 06:00:00,1.49,2025-09-19 07:00:47.18824,6704,2202
25676828321,2025-09-19 07:00:00,2025-09-19 07:00:00,1.49,2025-09-19 08:00:42.58606,6704,2202
25677221782,2025-09-19 08:00:00,2025-09-19 08:00:00,1.49,2025-09-19 09:00:47.02882,6704,2202
25677615033,2025-09-19 09:00:00,2025-09-19 09:00:00,1.48,2025-09-19 10:00:45.513602,6704,2202
25678009008,2025-09-19 10:00:00,2025-09-19 10:00:00,1.48,2025-09-19 11:01:05.398069,6704,2202
25679199419,2025-09-19 13:00:00,2025-09-19 13:00:00,1.49,2025-09-19 14:00:38.008656,6704,2202
25679592566,2025-09-19 14:00:00,2025-09-19 14:00:00,1.49,2025-09-19 15:00:46.049441,6704,2202
25679985964,2025-09-19 15:00:00,2025-09-19 15:00:00,1.49,2025-09-19 16:00:43.11151,6704,2202
25680378653,2025-09-19 16:00:00,2025-09-19 16:00:00,1.49,2025-09-19 17:00:43.124335,6704,2202
