date,dewpoint_temperature_2m,surface_pressure,surface_solar_radiation_downwards_sum,temperature_2m,u_component_of_wind_10m,v_component_of_wind_10m,localidad,lat_lon
2022-07-02,273.98520215352374,100924.02132161458,9394628.0,279.80662790934247,4.750431060791016,-0.9258993864059448,Bahía Blanca,"-38.7196, -62.2683"
2022-07-03,269.84148534138996,101443.93570963542,9040340.0,280.9834925333659,3.1521294911702475,-4.347188313802083,Bahía Blanca,"-38.7196, -62.2683"
2022-07-04,272.1337381998698,101318.85758463542,9272580.0,282.2504717508952,2.6026268005371094,-4.05543311436971,Bahía Blanca,"-38.7196, -62.2683"
2022-07-05,270.83262062072754,101221.71533203125,7797312.0,281.44423484802246,2.4712931315104165,-5.125862121582031,Bahía Blanca,"-38.7196, -62.2683"
2022-07-06,277.23557980855304,100460.99202473958,6046196.0,282.3223082224528,2.081875960032145,-5.885773817698161,Bahía Blanca,"-38.7196, -62.2683"
2022-07-07,269.12106132507324,100937.86246744792,9540238.0,282.13082695007324,7.057997107505798,-0.2817341089248657,Bahía Blanca,"-38.7196, -62.2683"
2022-07-08,269.99597549438477,101368.49934895833,9354054.0,282.3194160461426,0.9203192392985026,-6.056073904037476,Bahía Blanca,"-38.7196, -62.2683"
2022-07-09,274.76590220133465,100558.28483072917,9228100.0,282.90416145324707,-0.44246800740559894,-4.071309924125671,Bahía Blanca,"-38.7196, -62.2683"
2022-07-10,276.4563700358073,100451.94970703125,9070446.0,282.2927614847819,3.923781077067057,-0.8390825986862183,Bahía Blanca,"-38.7196, -62.2683"
2022-07-11,275.70067660013837,101462.66829427083,5589608.0,279.4575309753418,2.1358903646469116,4.0074102481206255,Bahía Blanca,"-38.7196, -62.2683"
2022-07-12,272.52827008565265,101245.01806640625,6805202.0,279.21720123291016,3.592327117919922,-4.706225077311198,Bahía Blanca,"-38.7196, -62.2683"
2022-07-13,273.5577958424886,100868.52783203125,8633864.0,282.15097999572754,1.9289862314860027,-2.8350937366485596,Bahía Blanca,"-38.7196, -62.2683"
2022-07-14,277.2875156402588,100912.15462239583,5936028.0,280.2658748626709,-3.1922715504964194,0.7211028734842936,Bahía Blanca,"-38.7196, -62.2683"
2022-07-15,279.82439549763996,101197.25358072917,2630168.0,280.62827491760254,0.8543872833251953,4.181732177734375,Bahía Blanca,"-38.7196, -62.2683"
2022-07-16,275.65401522318524,101484.60823567708,7042048.0,279.97120030721027,3.3260560433069863,4.238478183746338,Bahía Blanca,"-38.7196, -62.2683"
2022-07-17,272.5794506072998,100899.17122395833,9135532.0,280.5184752146403,5.3400817314783735,-3.8750824530919394,Bahía Blanca,"-38.7196, -62.2683"
2022-07-18,271.82425626118976,101611.423828125,10445680.0,281.6871732076009,4.7194217046101885,-0.4959726730982463,Bahía Blanca,"-38.7196, -62.2683"
2022-07-19,270.463176091512,101867.5732421875,10389518.0,280.2292194366455,2.111316680908203,-5.8493804931640625,Bahía Blanca,"-38.7196, -62.2683"
2022-07-20,276.222474416097,100524.01725260417,10515864.0,285.35675621032715,4.555978775024414,-7.692049344380696,Bahía Blanca,"-38.7196, -62.2683"
2022-07-21,275.45641962687176,100975.08414713542,9958236.0,283.5416316986084,3.6849899291992188,-0.8868238925933838,Bahía Blanca,"-38.7196, -62.2683"
2022-07-22,275.3613910675049,101284.59895833333,8694896.0,281.8918997446696,-2.1558056672414145,0.5431079069773356,Bahía Blanca,"-38.7196, -62.2683"
2022-07-23,279.2576134999593,100973.5537109375,8309718.0,283.40342140197754,0.08484204610188802,-1.6542986631393433,Bahía Blanca,"-38.7196, -62.2683"
2022-07-24,279.69285519917804,101588.17154947917,6286380.0,281.58813921610516,-2.1808083852132163,1.9414304494857788,Bahía Blanca,"-38.7196, -62.2683"
2022-07-25,280.3758087158203,101873.76399739583,2417334.0,282.089848836263,-4.339208602905273,0.27561720212300617,Bahía Blanca,"-38.7196, -62.2683"
2022-07-26,282.5689271291097,101544.13118489583,2185044.0,283.2156556447347,-0.6078929901123047,1.732404073079427,Bahía Blanca,"-38.7196, -62.2683"
2022-07-27,281.7739194234212,101485.31852213542,1341564.0,282.1878306070964,1.4242808024088542,2.9103209177652993,Bahía Blanca,"-38.7196, -62.2683"
2022-07-28,275.48450088500977,101396.19775390625,11427044.0,280.8030865987142,4.579517364501953,1.2322665452957153,Bahía Blanca,"-38.7196, -62.2683"
2022-07-29,274.67748133341473,101305.37190755208,11386578.0,282.2957700093587,3.420984903971354,-1.9902766942977905,Bahía Blanca,"-38.7196, -62.2683"
2022-07-30,277.82324600219727,101225.07845052083,8001006.0,281.6445248921712,-0.22954940795898438,-0.9107552369435629,Bahía Blanca,"-38.7196, -62.2683"
2022-07-31,280.1798553466797,101481.18408203125,10584538.0,281.7539933522542,-1.5698750813802083,2.353064219156901,Bahía Blanca,"-38.7196, -62.2683"
2022-08-01,280.50913937886554,101480.71061197917,7831822.0,281.62710825602215,-1.5620155334472656,0.9016888538996378,Bahía Blanca,"-38.7196, -62.2683"
2022-08-02,281.2497793833415,101467.68326822917,7197154.0,282.4886124928792,0.46764183044433594,-0.10936705271402995,Bahía Blanca,"-38.7196, -62.2683"
2022-08-03,279.19979095458984,101664.11800130208,7847066.0,280.78903261820477,0.8263829549153646,0.8810043334960938,Bahía Blanca,"-38.7196, -62.2683"
2022-08-04,275.7865530649821,101459.97281901042,12182992.0,280.11547660827637,2.122734705607096,-0.6711196899414062,Bahía Blanca,"-38.7196, -62.2683"
2022-08-05,273.94200134277344,101569.11165364583,11159208.0,279.24231338500977,2.0994745890299478,-0.4548962116241455,Bahía Blanca,"-38.7196, -62.2683"
2022-08-06,276.4397767384847,102025.48714192708,2970208.0,279.7517204284668,-1.3666244745254517,1.311478813489278,Bahía Blanca,"-38.7196, -62.2683"
2022-08-07,277.47671063741046,102410.11116536458,6070036.0,280.37504386901855,-3.56483523050944,1.4060096343358357,Bahía Blanca,"-38.7196, -62.2683"
2022-08-08,275.23120435078937,102730.37434895833,10533288.0,278.8091271718343,-2.0753663380940757,-0.019515355428059895,Bahía Blanca,"-38.7196, -62.2683"
2022-08-09,275.7455234527588,102840.03515625,10937710.0,280.405060450236,1.3665555318196614,-2.727084438006083,Bahía Blanca,"-38.7196, -62.2683"
2022-08-10,276.1530418395996,101947.283203125,12090642.0,283.2249240875244,1.3291365305582683,-6.711050113042195,Bahía Blanca,"-38.7196, -62.2683"
2022-08-11,277.2964496612549,101301.662109375,13256204.0,284.8356075286865,2.9632129669189453,-6.254308819770813,Bahía Blanca,"-38.7196, -62.2683"
2022-08-12,279.7822748819987,100957.89680989583,13006236.0,285.5715700785319,2.3134899139404297,-4.932678699493408,Bahía Blanca,"-38.7196, -62.2683"
2022-08-13,276.9271806081136,101054.55208333333,13266424.0,286.4552872975667,1.8589344024658203,-3.9485164086023965,Bahía Blanca,"-38.7196, -62.2683"
2022-08-14,279.84251594543457,100627.17692057292,7779650.0,288.02002143859863,1.0556570688883464,-1.9280387957890828,Bahía Blanca,"-38.7196, -62.2683"
2022-08-15,273.3357810974121,100325.92659505208,13989594.0,282.3377997080485,5.0703786214192705,-0.5694910287857056,Bahía Blanca,"-38.7196, -62.2683"
2022-08-16,273.54360644022626,99986.0,12420300.0,284.84140650431317,7.891990025838216,-2.2994995514551797,Bahía Blanca,"-38.7196, -62.2683"
2022-08-17,272.86426544189453,100428.15983072917,13846466.0,281.9104061126709,6.1478017171223955,-0.0726317564646403,Bahía Blanca,"-38.7196, -62.2683"
2022-08-18,270.63253657023114,101914.7392578125,14704790.0,280.0189011891683,4.7005615234375,1.7426182826360066,Bahía Blanca,"-38.7196, -62.2683"
2022-08-19,274.2501468658447,101945.71077473958,14247486.0,283.90889676411945,4.290612538655599,-4.116856654485066,Bahía Blanca,"-38.7196, -62.2683"
2022-08-20,274.0373427073161,101797.76529947917,14232634.0,287.08730443318683,3.1101080576578775,-4.530743678410848,Bahía Blanca,"-38.7196, -62.2683"
2022-08-21,279.63928413391113,102662.27799479167,5657828.0,282.04123369852704,-2.6963685353597007,2.81099800268809,Bahía Blanca,"-38.7196, -62.2683"
2022-08-22,278.1815923055013,102034.77978515625,15032118.0,283.8130054473877,-0.840094248453776,-4.796634395917256,Bahía Blanca,"-38.7196, -62.2683"
2022-08-23,276.6420160929362,101284.29329427083,15028070.0,287.00083859761554,2.908838907877604,-6.300447901089986,Bahía Blanca,"-38.7196, -62.2683"
2022-08-24,279.48905690511066,101322.01188151042,14480406.0,287.9693552652995,2.3793792724609375,-1.6148833433787029,Bahía Blanca,"-38.7196, -62.2683"
2022-08-25,276.8447914123535,101403.67268880208,15659334.0,285.98386828104657,2.0709959665934243,-0.45309996604919434,Bahía Blanca,"-38.7196, -62.2683"
2022-08-26,273.72877438863117,101074.91292317708,11567786.0,284.7971185048421,1.269778569539388,-3.2524725596110025,Bahía Blanca,"-38.7196, -62.2683"
2022-08-27,271.02683130900067,101324.04524739583,15339482.0,284.586217880249,4.589795430501302,4.015061259269714,Bahía Blanca,"-38.7196, -62.2683"
2022-08-28,269.9283167521159,102901.91634114583,16556942.0,280.92408752441406,2.3739732106526694,-0.9528576532999674,Bahía Blanca,"-38.7196, -62.2683"
2022-08-29,270.4277006785075,102402.80419921875,16768706.0,284.5995273590088,1.9751701354980469,-7.08785355091095,Bahía Blanca,"-38.7196, -62.2683"
2022-08-30,272.25369453430176,101670.90348307292,16610350.0,286.93000411987305,2.3853136698404946,-8.373082717259726,Bahía Blanca,"-38.7196, -62.2683"
2022-08-31,276.34404373168945,101167.09488932292,14752260.0,287.2595640818278,1.32113516330719,-5.145092447598775,Bahía Blanca,"-38.7196, -62.2683"
2022-09-01,277.7887986501058,101279.775390625,16751812.0,285.11524772644043,0.5363934437433878,1.6884002685546875,Bahía Blanca,"-38.7196, -62.2683"
2022-09-02,274.39132754007977,102295.16243489583,17335388.0,283.1632436116536,1.3330389658610027,0.10253659884134929,Bahía Blanca,"-38.7196, -62.2683"
2022-09-03,270.9795118967692,101955.03922526042,17548314.0,287.64387130737305,3.823652903238932,-5.60002060731252,Bahía Blanca,"-38.7196, -62.2683"
2022-09-04,272.0545018513997,101679.73714192708,17614820.0,289.6568609873454,2.968633532524109,-3.7154231468836465,Bahía Blanca,"-38.7196, -62.2683"
2022-09-05,274.79455248514813,101618.8037109375,17869456.0,291.14922459920246,1.6838221152623494,-5.759067257245381,Bahía Blanca,"-38.7196, -62.2683"
2022-09-06,272.16586367289227,101041.8525390625,18362980.0,291.87689781188965,2.0775782267252603,-8.881917317708334,Bahía Blanca,"-38.7196, -62.2683"
2022-09-07,275.7317574818929,100273.36572265625,15895722.0,290.2924067179362,2.3801492055257163,-3.5296897888183594,Bahía Blanca,"-38.7196, -62.2683"
2022-09-08,276.91809399922687,101052.26302083333,7427182.0,282.224178314209,0.7252388000488281,4.084854602813721,Bahía Blanca,"-38.7196, -62.2683"
2022-09-09,273.7360369364421,101732.8251953125,14462262.0,281.245813369751,1.6211051940917969,2.3362061580022178,Bahía Blanca,"-38.7196, -62.2683"
2022-09-10,271.75536664326984,101825.11930338542,18875998.0,284.23216756184894,2.1897799173990884,-2.4195346434911094,Bahía Blanca,"-38.7196, -62.2683"
2022-09-11,272.21712557474774,101520.3251953125,18639298.0,287.58207448323566,1.2573541005452473,-4.9483388264973955,Bahía Blanca,"-38.7196, -62.2683"
2022-09-12,275.37371762593585,101385.22509765625,19086614.0,287.42338943481445,0.6540889739990234,-2.185617446899414,Bahía Blanca,"-38.7196, -62.2683"
2022-09-13,279.4222475687663,101853.22347005208,16598852.0,283.28901354471844,-1.197609583536784,2.6855647961298623,Bahía Blanca,"-38.7196, -62.2683"
2022-09-14,278.00959459940594,101922.5009765625,19466070.0,287.1309057871501,0.6078154246012369,-3.5205421447753906,Bahía Blanca,"-38.7196, -62.2683"
2022-09-15,276.1556339263916,101358.3818359375,19726872.0,293.0164165496826,0.7570298512776693,-8.861040115356445,Bahía Blanca,"-38.7196, -62.2683"
2022-09-16,277.19151242574054,100990.10725911458,16230036.0,292.6319770812988,0.36955006917317706,-10.10502036412557,Bahía Blanca,"-38.7196, -62.2683"
2022-09-17,281.76193555196124,101009.88330078125,12469880.0,292.5483283996582,-0.8051878611246744,-4.373624881108602,Bahía Blanca,"-38.7196, -62.2683"
2022-09-18,284.30205217997235,101227.47802734375,7580424.0,285.752015431722,-2.930304209391276,4.549811681111653,Bahía Blanca,"-38.7196, -62.2683"
2022-09-19,279.65576426188153,101329.98160807292,7451932.0,282.8163007100423,5.575863520304362,3.012334704399109,Bahía Blanca,"-38.7196, -62.2683"
2022-09-20,274.0840549468994,101475.982421875,19105800.0,282.1078847249349,4.4444732666015625,-0.8933608929316202,Bahía Blanca,"-38.7196, -62.2683"
2022-09-21,274.8057498931885,101514.79345703125,18948354.0,283.1990388234456,4.389894485473633,-2.547701080640157,Bahía Blanca,"-38.7196, -62.2683"
2022-09-22,277.4240500132243,101498.50520833333,9924590.0,282.4734369913737,2.553403854370117,0.5797296762466431,Bahía Blanca,"-38.7196, -62.2683"
2022-09-23,278.0681489308675,101497.63460286458,17722048.25,284.64176114400226,1.0689252217610676,-2.985545555750529,Bahía Blanca,"-38.7196, -62.2683"
2022-09-24,281.6893138885498,101431.96809895833,20026505.625,287.09856096903485,-0.5331770579020182,-0.5778306325276693,Bahía Blanca,"-38.7196, -62.2683"
2022-09-25,283.59090487162274,101496.91845703125,11029183.1875,287.20954577128094,-0.16608365376790366,-0.9286772410074869,Bahía Blanca,"-38.7196, -62.2683"
2022-09-26,282.16466522216797,101055.05289713542,20645679.375,288.30726051330566,3.040463129679362,-2.521983583768209,Bahía Blanca,"-38.7196, -62.2683"
2022-09-27,277.6970036824544,101867.1318359375,22464299.25,287.0225365956624,-0.6147918701171875,1.4524415334065754,Bahía Blanca,"-38.7196, -62.2683"
2022-09-28,276.2793305714925,102672.69856770833,22721713.75,285.49754333496094,-0.47650909423828125,-2.3002381722132363,Bahía Blanca,"-38.7196, -62.2683"
2022-09-29,276.43261273701984,102231.90787760417,22166901.5,287.68489774068195,-0.0036099751790364585,-5.142669041951497,Bahía Blanca,"-38.7196, -62.2683"
2022-09-30,278.37977091471356,101712.43098958333,22647308.9375,289.50392087300617,0.48032061258951825,-5.767265637715657,Bahía Blanca,"-38.7196, -62.2683"
2022-10-01,280.5523319244385,101607.2421875,21831058.4375,290.37563451131183,0.9085458119710287,-2.2662702004114785,Bahía Blanca,"-38.7196, -62.2683"
2022-10-02,281.38623428344727,102186.29264322917,20191218.9375,286.22766304016113,-4.220228830973308,2.621638218561808,Bahía Blanca,"-38.7196, -62.2683"
2022-10-03,277.4216143290202,101689.15690104167,21966097.9375,287.6800715128581,-5.151353200276692,-3.758080800374349,Bahía Blanca,"-38.7196, -62.2683"
2022-10-04,280.27224858601886,101104.81591796875,8311746.8125,287.90392939249676,-1.5377578735351562,-4.790932337443034,Bahía Blanca,"-38.7196, -62.2683"
2022-10-05,283.06796137491864,101150.19742838542,11243291.3125,287.56938552856445,0.9804350535074869,-3.320125937461853,Bahía Blanca,"-38.7196, -62.2683"
2022-10-06,281.15478388468426,100808.01383463542,22964176.25,288.99353790283203,3.4479173024495444,-1.6404612064361572,Bahía Blanca,"-38.7196, -62.2683"
2022-10-07,280.6767495473226,100215.09212239583,21046824.42578125,289.0089823404948,3.144903818766276,-2.8345712423324585,Bahía Blanca,"-38.7196, -62.2683"
2022-10-08,276.29704666137695,100532.8154296875,18242918.55078125,284.60910987854004,6.386118570963542,4.680102109909058,Bahía Blanca,"-38.7196, -62.2683"
2022-10-09,273.1699028015137,101590.91080729167,25055382.640625,284.44924290974933,1.5641660292943318,0.2003765106201172,Bahía Blanca,"-38.7196, -62.2683"
2022-10-10,275.06124941507977,101736.5,24544374.0,287.67144711812335,-0.9849962393442789,-4.331304391225179,Bahía Blanca,"-38.7196, -62.2683"
2022-10-11,275.47554270426434,101223.36295572917,25020920.0,290.6022828420003,1.2178363800048828,-6.8603440920511884,Bahía Blanca,"-38.7196, -62.2683"
2022-10-12,276.95983695983887,100536.60465494792,24198600.0,290.60983022054035,6.490691502888997,-1.5534298419952393,Bahía Blanca,"-38.7196, -62.2683"
2022-10-13,270.90772183736163,101779.03108723958,25899164.0,284.36470858256024,2.9746004740397134,3.7963650623957315,Bahía Blanca,"-38.7196, -62.2683"
2022-10-14,272.45237159729004,102602.509765625,25328760.0,285.26537195841473,-1.6002445220947266,-2.8316423098246255,Bahía Blanca,"-38.7196, -62.2683"
2022-10-15,275.96884600321454,102504.14029947917,25876996.0,287.7081241607666,0.6075534820556641,-4.095551013946533,Bahía Blanca,"-38.7196, -62.2683"
2022-10-16,279.1628246307373,102104.64664713542,25995550.0,289.16984430948895,-0.9339599609375,-1.9963503281275432,Bahía Blanca,"-38.7196, -62.2683"
2022-10-17,279.5263264973958,102343.60709635417,24930712.0,290.03408432006836,-2.8750877380371094,-1.8802769978841145,Bahía Blanca,"-38.7196, -62.2683"
2022-10-18,280.60812822977704,102173.95068359375,18222684.0,289.58292325337726,-1.9019273122151692,-4.223235448201497,Bahía Blanca,"-38.7196, -62.2683"
2022-10-19,283.83072153727215,101448.41975911458,16740872.0,292.61709213256836,1.0781617164611816,-4.177437782287598,Bahía Blanca,"-38.7196, -62.2683"
2022-10-20,283.42810757954913,100701.73665364583,26427984.0,292.8900489807129,1.7207075754801433,-1.176136056582133,Bahía Blanca,"-38.7196, -62.2683"
2022-10-21,281.0226058959961,101492.40706380208,6582196.0,285.2966079711914,-4.559569040934245,4.504243810971578,Bahía Blanca,"-38.7196, -62.2683"
2022-10-22,275.2295608520508,102163.35514322917,27624008.0,283.5640474955241,-0.8930206298828125,0.38861362139383954,Bahía Blanca,"-38.7196, -62.2683"
2022-10-23,276.40053304036456,101605.35579427083,26951416.0,287.6791820526123,0.06476783752441406,-5.657223622004191,Bahía Blanca,"-38.7196, -62.2683"
2022-10-24,282.358590443929,101102.83154296875,25666572.0,293.2066078186035,2.1680170694986978,-5.030365904172261,Bahía Blanca,"-38.7196, -62.2683"
2022-10-25,288.6243979136149,100876.61018880208,7973852.0,291.85591252644855,-1.0830268859863281,-2.1206026474634805,Bahía Blanca,"-38.7196, -62.2683"
2022-10-26,287.3530387878418,100315.53629557292,13717400.0,291.2130044301351,1.9077752431233723,1.3710090319315593,Bahía Blanca,"-38.7196, -62.2683"
2022-10-27,280.71015040079754,100347.19108072917,28640840.0,290.75361824035645,4.8317413330078125,-1.6780085961023967,Bahía Blanca,"-38.7196, -62.2683"
2022-10-28,278.9568042755127,99943.93619791667,19216668.0,293.5043493906657,6.066559473673503,-2.245438019434611,Bahía Blanca,"-38.7196, -62.2683"
2022-10-29,279.97358957926434,99970.94775390625,26316468.0,290.5573329925537,4.839858770370483,0.11875029404958089,Bahía Blanca,"-38.7196, -62.2683"
2022-10-30,278.3227068583171,100974.95035807292,24579356.0,284.452002843221,1.7828572591145833,5.8592729568481445,Bahía Blanca,"-38.7196, -62.2683"
2022-10-31,274.4102865854899,102653.67545572917,29558940.0,284.8833173116048,1.8602797190348308,2.7668153444925943,Bahía Blanca,"-38.7196, -62.2683"
2022-11-01,275.60339228312176,102547.64778645833,29717344.0,288.936092376709,1.326194127400716,-2.729882558186849,Bahía Blanca,"-38.7196, -62.2683"
2022-11-02,276.77661577860516,102377.60856119792,29706264.0,292.93250401814777,1.5036441485087078,-3.762914458910624,Bahía Blanca,"-38.7196, -62.2683"
2022-11-03,279.5140209197998,102259.19156901042,29655564.0,293.71795082092285,-1.2885866562525432,-4.884380420049031,Bahía Blanca,"-38.7196, -62.2683"
2022-11-04,281.042963663737,101901.61604817708,29648144.0,294.4186471303304,-2.3500043153762817,-5.992075800895691,Bahía Blanca,"-38.7196, -62.2683"
2022-11-05,282.5982208251953,101618.21240234375,28926692.0,294.7660223642985,-1.9858803351720173,-6.638758937517802,Bahía Blanca,"-38.7196, -62.2683"
2022-11-06,282.6546262105306,101659.33951822917,24861364.0,295.12623659769696,-1.233850320180257,-6.847799897193909,Bahía Blanca,"-38.7196, -62.2683"
2022-11-07,282.3952414194743,101595.37630208333,29748268.0,296.0143693288167,-1.20572296778361,-7.099351803461711,Bahía Blanca,"-38.7196, -62.2683"
2022-11-08,281.90381813049316,101200.62923177083,25672908.0,296.80464426676434,0.17037316163380942,-8.541362682978312,Bahía Blanca,"-38.7196, -62.2683"
2022-11-09,280.9126491546631,100813.56787109375,26742336.0,297.78698031107587,0.506201426188151,-7.304845492045085,Bahía Blanca,"-38.7196, -62.2683"
2022-11-10,283.8514041900635,100736.92692057292,21738572.0,295.67226155598956,2.7855968475341797,-4.8069645166397095,Bahía Blanca,"-38.7196, -62.2683"
2022-11-11,284.4616044362386,101025.06119791667,8226928.0,291.38060760498047,-1.6887760162353516,0.5452062686284384,Bahía Blanca,"-38.7196, -62.2683"
2022-11-12,286.1497510274251,100980.34830729167,10971684.0,289.0722179412842,-4.390549341837565,2.267637530962626,Bahía Blanca,"-38.7196, -62.2683"
2022-11-13,286.59616978963214,100825.79850260417,7153256.0,288.6833432515462,-1.7524388631184895,1.9910649458567302,Bahía Blanca,"-38.7196, -62.2683"
2022-11-14,285.3357474009196,100612.40104166667,26982600.0,290.8310019175212,1.5420233408610027,2.4501545826594033,Bahía Blanca,"-38.7196, -62.2683"
2022-11-15,283.7882474263509,100701.74055989583,30725884.0,293.8537705739339,3.910975774129232,-0.33420618375142414,Bahía Blanca,"-38.7196, -62.2683"
2022-11-16,286.4606850941976,101070.99072265625,27239416.0,296.50686264038086,1.940402587254842,-1.0311551888783772,Bahía Blanca,"-38.7196, -62.2683"
2022-11-17,288.0945574442546,101323.68212890625,26354640.0,294.6441567738851,-3.4730402628580728,-1.885474443435669,Bahía Blanca,"-38.7196, -62.2683"
2022-11-18,290.03042538960773,100990.34098307292,14470308.0,295.7322514851888,-1.6233809391657512,-2.7157872517903647,Bahía Blanca,"-38.7196, -62.2683"
2022-11-19,288.99134826660156,100506.49641927083,30295984.0,296.32881991068524,2.5346864064534507,-2.380324681599935,Bahía Blanca,"-38.7196, -62.2683"
2022-11-20,284.3643105824788,101034.07373046875,25074896.0,291.9941266377767,-2.195837656656901,4.997761964797974,Bahía Blanca,"-38.7196, -62.2683"
2022-11-21,281.3700923919678,101820.15478515625,24999972.0,288.2239939371745,-2.704736073811849,4.277754306793213,Bahía Blanca,"-38.7196, -62.2683"
2022-11-22,280.7688109079997,101169.20068359375,31398552.0,290.73828315734863,1.9795373280843098,-2.949707309405009,Bahía Blanca,"-38.7196, -62.2683"
2022-11-23,282.5974006652832,100310.05192057292,29523620.0,296.736291885376,2.221559524536133,-2.956450939178467,Bahía Blanca,"-38.7196, -62.2683"
2022-11-24,282.40907287597656,101088.06494140625,31688224.0,293.8057346343994,-1.8714582125345867,2.6059122880299888,Bahía Blanca,"-38.7196, -62.2683"
2022-11-25,280.6109739939372,101693.57421875,30360040.0,292.53163210550946,-3.4529314835866294,-2.711043397585551,Bahía Blanca,"-38.7196, -62.2683"
2022-11-26,287.52589225769043,101362.95979817708,22153652.0,298.5556532541911,-1.367019812266032,-2.9815101623535156,Bahía Blanca,"-38.7196, -62.2683"
2022-11-27,290.81837399800617,101550.23779296875,12577856.0,295.794734954834,-2.458306630452474,-2.2469232082366943,Bahía Blanca,"-38.7196, -62.2683"
2022-11-28,290.37524668375653,100872.09830729167,20845544.0,297.7404664357503,-2.064066211382548,-2.7293453216552734,Bahía Blanca,"-38.7196, -62.2683"
2022-11-29,291.4900557200114,100145.99348958333,29538844.0,298.4027442932129,-0.0027092297871907554,-1.3292324542999268,Bahía Blanca,"-38.7196, -62.2683"
2022-11-30,285.516658782959,100790.57877604167,25852872.0,291.51848157246906,-5.547857920328776,3.44171142578125,Bahía Blanca,"-38.7196, -62.2683"
2022-12-01,283.79466438293457,101322.74251302083,31271828.0,290.2353210449219,-3.0984388987223306,2.845038731892904,Bahía Blanca,"-38.7196, -62.2683"
2022-12-02,282.6277262369792,100986.822265625,32529944.0,294.09795061747235,0.9331887563069662,-3.4545454581578574,Bahía Blanca,"-38.7196, -62.2683"
2022-12-03,284.1318524678548,100552.3544921875,28228328.0,298.668399810791,2.7162272930145264,-4.478296240170796,Bahía Blanca,"-38.7196, -62.2683"
2022-12-04,283.98559443155926,100623.44319661458,32278568.0,297.23370869954425,0.2968077262242635,0.12421695391337077,Bahía Blanca,"-38.7196, -62.2683"
2022-12-05,283.82234319051105,100485.98111979167,31014404.0,299.71761322021484,-1.3978785276412964,-5.9863786697387695,Bahía Blanca,"-38.7196, -62.2683"
2022-12-06,285.07454109191895,100774.46272786458,31799624.0,299.4236869812012,-0.45922672748565674,0.5822261969248453,Bahía Blanca,"-38.7196, -62.2683"
2022-12-07,286.2952410380046,100511.57796223958,28204340.0,298.49995549519855,-2.177248199780782,-3.809691548347473,Bahía Blanca,"-38.7196, -62.2683"
2022-12-08,285.0409412384033,100041.03011067708,32837924.0,299.5500202178955,5.926038940747579,-1.7514617840449016,Bahía Blanca,"-38.7196, -62.2683"
2022-12-09,282.8429940541585,100131.3515625,31582128.0,299.7449582417806,3.328362782796224,0.01744707425435384,Bahía Blanca,"-38.7196, -62.2683"
2022-12-10,282.6904589335124,100714.69775390625,32186896.0,298.0417989095052,1.1707496643066406,-2.1564709742863974,Bahía Blanca,"-38.7196, -62.2683"
2022-12-11,283.1777687072754,100443.474609375,30907364.0,295.84006373087567,-0.34969202677408856,1.9611899455388386,Bahía Blanca,"-38.7196, -62.2683"
2022-12-12,281.40577507019043,100680.67740885417,21097076.0,291.4273166656494,-0.9203795591990153,0.42636112372080487,Bahía Blanca,"-38.7196, -62.2683"
2022-12-13,280.30831718444824,100609.39046223958,32749708.0,295.9037291208903,3.49999737739563,-3.6213521162668862,Bahía Blanca,"-38.7196, -62.2683"
2022-12-14,282.1455421447754,100215.46142578125,27611504.0,298.7478567759196,1.6778125762939453,-1.7248516082763672,Bahía Blanca,"-38.7196, -62.2683"
2022-12-15,283.6771952311198,101347.15494791667,27903684.0,294.17724227905273,-1.0785942077636719,2.0796273946762085,Bahía Blanca,"-38.7196, -62.2683"
2022-12-16,280.3194700876872,101414.353515625,30833376.0,294.4193681081136,-3.7504146893819175,-1.2567941347757976,Bahía Blanca,"-38.7196, -62.2683"
2022-12-17,281.4247697194417,100796.31331380208,31554780.0,297.11781946818036,-0.8488844633102417,-7.270509084065755,Bahía Blanca,"-38.7196, -62.2683"
2022-12-18,281.12342580159503,100772.86783854167,29095616.0,298.68306223551434,-0.05989964803059896,-7.056231379508972,Bahía Blanca,"-38.7196, -62.2683"
2022-12-19,282.10168711344403,100980.86979166667,31524540.0,300.3582083384196,-0.8494813442230225,-5.354534228642781,Bahía Blanca,"-38.7196, -62.2683"
2022-12-20,284.2832260131836,101015.06754557292,28489700.0,300.9969902038574,-1.6751545667648315,-4.712398370107015,Bahía Blanca,"-38.7196, -62.2683"
2022-12-21,285.9906469980876,100866.92236328125,30595552.0,302.50653711954754,-1.1044425964355469,-6.528483986854553,Bahía Blanca,"-38.7196, -62.2683"
2022-12-22,286.69209480285645,100542.46744791667,27454056.0,302.28918711344403,-0.17456499735514322,-6.365816076596578,Bahía Blanca,"-38.7196, -62.2683"
2022-12-23,287.5555413564046,100886.8857421875,25434908.0,295.38086318969727,-0.5056597391764323,4.145175774892171,Bahía Blanca,"-38.7196, -62.2683"
2022-12-24,280.5014928181966,101774.580078125,28796508.0,291.3032035827637,-3.053534189860026,5.496522903442383,Bahía Blanca,"-38.7196, -62.2683"
2022-12-25,280.66855239868164,101694.7265625,32806156.0,291.55837694803876,-0.8150418599446615,1.5074079831441243,Bahía Blanca,"-38.7196, -62.2683"
2022-12-26,279.2633635203044,101083.6845703125,32733980.0,296.22302691141766,-0.0020917256673177085,-3.324769457181295,Bahía Blanca,"-38.7196, -62.2683"
